 ,Area,Mean,Min,Max,X,Y
1,0,230.256,230.256,230.256,169.994,303.316
2,0,197.870,197.870,197.870,175.135,289.607
3,0,214.285,214.285,214.285,187.473,279.668
4,0,-41.103,-41.103,-41.103,170.337,272.813
5,0,514.351,514.351,514.351,157.999,283.438
6,0,375.572,375.572,375.572,147.374,294.405
7,0,242.280,242.280,242.280,139.148,281.039
8,0,465.736,465.736,465.736,153.543,274.527
9,0,257.892,257.892,257.892,160.740,270.757
10,0,663.540,663.540,663.540,161.769,245.052
11,0,419.967,419.967,419.967,142.918,250.193
12,0,158.521,158.521,158.521,128.524,257.390
13,0,370.858,370.858,370.858,126.125,240.254
14,0,264.117,264.117,264.117,143.261,239.226
15,0,132.630,132.630,132.630,154.228,236.826
16,0,654.330,654.330,654.330,154.228,211.122
17,0,382.246,382.246,382.246,134.693,212.493
18,0,101.601,101.601,101.601,122.697,215.577
19,0,284.027,284.027,284.027,123.383,201.868
20,0,421.567,421.567,421.567,138.120,200.497
21,0,298.627,298.627,298.627,149.430,200.840
22,0,464.407,464.407,464.407,158.341,176.849
23,0,201.067,201.067,201.067,137.777,174.107
24,0,82.535,82.535,82.535,120.984,175.478
25,0,185.948,185.948,185.948,124.754,161.769
26,0,491.160,491.160,491.160,141.890,164.853
27,0,191.358,191.358,191.358,153.200,166.224
28,0,247.425,247.425,247.425,159.369,139.148
29,0,217.978,217.978,217.978,143.261,138.120
30,0,250.228,250.228,250.228,127.153,136.407
31,0,194.571,194.571,194.571,129.209,124.754
32,0,323.865,323.865,323.865,147.717,128.181
33,0,118.236,118.236,118.236,161.083,130.923
34,0,386.815,386.815,386.815,164.510,102.476
35,0,219.172,219.172,219.172,148.402,102.134
36,0,212.105,212.105,212.105,132.294,100.077
37,0,210.702,210.702,210.702,133.665,91.509
38,0,196.802,196.802,196.802,151.487,94.251
39,0,137.983,137.983,137.983,165.196,96.307
40,0,149.484,149.484,149.484,169.651,68.889
41,0,214.003,214.003,214.003,152.858,68.203
42,0,145.254,145.254,145.254,138.463,65.119
43,0,65.528,65.528,65.528,138.806,59.635
44,0,213.517,213.517,213.517,156.628,61.691
45,0,275.159,275.159,275.159,168.623,62.377
46,0,485.877,485.877,485.877,177.877,37.015
47,0,104.593,104.593,104.593,159.369,35.987
48,0,42.123,42.123,42.123,141.890,34.616
49,0,422.259,422.259,422.259,144.632,27.076
50,0,224.981,224.981,224.981,159.712,30.503
51,0,125.994,125.994,125.994,175.820,33.245
52,0,499.729,499.729,499.729,184.046,6.512
53,0,104.435,104.435,104.435,163.139,6.512
54,0,1030.845,1030.845,1030.845,147.374,5.141
