 ,Area,Mean,Min,Max,X,Y
1,0,491.205,491.205,491.205,119.331,489.437
2,0,77.435,77.435,77.435,133.238,479.568
3,0,603.089,603.089,603.089,146.697,473.287
4,0,510.170,510.170,510.170,137.724,452.651
5,0,170.630,170.630,170.630,125.612,456.688
6,0,11.183,11.183,11.183,108.564,460.277
7,0,107.440,107.440,107.440,109.013,449.511
8,0,236.837,236.837,236.837,125.612,445.473
9,0,384.477,384.477,384.477,139.967,446.370
10,0,117.426,117.426,117.426,142.210,419.005
11,0,130.093,130.093,130.093,126.060,420.799
12,0,190.261,190.261,190.261,110.359,419.005
13,0,72.355,72.355,72.355,110.359,409.135
14,0,176.062,176.062,176.062,129.201,410.033
15,0,568.410,568.410,568.410,143.556,413.173
16,0,449.628,449.628,449.628,148.042,387.602
17,0,169.245,169.245,169.245,133.687,387.602
18,0,113.233,113.233,113.233,116.639,382.219
19,0,22.110,22.110,22.110,120.228,373.695
20,0,289.482,289.482,289.482,139.070,375.938
21,0,47.846,47.846,47.846,148.491,382.667
22,0,263.489,263.489,263.489,161.052,357.993
23,0,577.322,577.322,577.322,145.351,355.750
24,0,255.948,255.948,255.948,134.135,348.124
25,0,484.912,484.912,484.912,137.276,340.946
26,0,199.944,199.944,199.944,152.529,348.124
27,0,431.855,431.855,431.855,162.398,353.059
28,0,132.451,132.451,132.451,173.613,328.834
29,0,67.351,67.351,67.351,160.155,327.039
30,0,93.868,93.868,93.868,146.697,318.964
31,0,95.691,95.691,95.691,149.837,315.375
32,0,114.712,114.712,114.712,162.847,322.553
33,0,101.978,101.978,101.978,175.856,325.693
34,0,857.777,857.777,857.777,185.726,302.365
35,0,248.411,248.411,248.411,168.679,301.917
36,0,73.944,73.944,73.944,156.566,295.636
37,0,621.860,621.860,621.860,159.706,291.150
38,0,94.540,94.540,94.540,174.511,295.188
39,0,232.720,232.720,232.720,187.072,298.777
40,0,573.130,573.130,573.130,192.007,277.243
41,0,148.252,148.252,148.252,176.754,275.449
42,0,125.041,125.041,125.041,161.501,273.206
43,0,705.516,705.516,705.516,165.090,268.719
44,0,516.319,516.319,516.319,179.445,270.065
45,0,1349.194,1349.194,1349.194,192.904,273.206
46,0,290.312,290.312,290.312,195.595,249.429
47,0,39.963,39.963,39.963,179.894,250.775
48,0,144.492,144.492,144.492,165.538,247.635
49,0,673.561,673.561,673.561,167.781,243.597
50,0,347.535,347.535,347.535,183.931,244.046
51,0,332.565,332.565,332.565,195.595,245.392
52,0,877.475,877.475,877.475,196.044,226.101
53,0,54.758,54.758,54.758,180.791,228.793
54,0,234.548,234.548,234.548,167.781,226.550
55,0,380.167,380.167,380.167,168.679,222.064
56,0,201.403,201.403,201.403,184.380,221.615
57,0,100.601,100.601,100.601,196.941,222.064
58,0,85.833,85.833,85.833,198.287,202.773
59,0,-7.479,-7.479,-7.479,181.240,208.605
60,0,68.385,68.385,68.385,168.230,204.119
61,0,245.091,245.091,245.091,169.576,200.979
62,0,226.458,226.458,226.458,184.380,200.530
63,0,264.820,264.820,264.820,197.839,199.633
64,0,346.878,346.878,346.878,196.941,182.586
65,0,284.967,284.967,284.967,181.240,186.175
66,0,532.958,532.958,532.958,170.922,185.726
67,0,259.467,259.467,259.467,170.024,179.894
68,0,167.038,167.038,167.038,185.726,178.997
69,0,206.272,206.272,206.272,196.044,178.997
70,0,68.003,68.003,68.003,193.352,159.706
71,0,153.637,153.637,153.637,181.688,166.436
72,0,9.198,9.198,9.198,167.333,167.333
73,0,650.881,650.881,650.881,170.024,164.641
74,0,198.666,198.666,198.666,182.586,161.501
75,0,148.087,148.087,148.087,190.212,157.912
76,0,780.433,780.433,780.433,184.829,140.416
77,0,155.168,155.168,155.168,175.856,146.248
78,0,87.993,87.993,87.993,163.744,148.940
79,0,246.746,246.746,246.746,161.949,147.145
80,0,87.448,87.448,87.448,171.819,140.865
81,0,372.673,372.673,372.673,182.137,136.827
82,0,942.909,942.909,942.909,175.408,122.023
83,0,199.860,199.860,199.860,167.333,126.509
84,0,252.988,252.988,252.988,156.117,132.341
85,0,169.444,169.444,169.444,155.220,126.509
86,0,169.570,169.570,169.570,164.193,121.574
87,0,506.879,506.879,506.879,173.613,119.331
88,0,338.929,338.929,338.929,165.090,103.181
89,0,126.607,126.607,126.607,158.361,107.667
90,0,960.591,960.591,960.591,149.388,112.153
91,0,121.394,121.394,121.394,148.042,107.219
92,0,217.340,217.340,217.340,156.117,102.732
93,0,317.092,317.092,317.092,163.295,99.592
94,0,267.097,267.097,267.097,156.117,84.339
95,0,275.846,275.846,275.846,150.285,88.825
96,0,104.034,104.034,104.034,139.967,92.863
97,0,379.958,379.958,379.958,138.622,87.928
98,0,219.228,219.228,219.228,145.351,83.891
99,0,215.059,215.059,215.059,154.323,82.096
100,0,91.216,91.216,91.216,147.145,66.843
101,0,293.538,293.538,293.538,141.313,70.881
102,0,-101.402,-101.402,-101.402,133.238,74.470
103,0,162.623,162.623,162.623,132.341,68.638
104,0,160.241,160.241,160.241,137.276,65.049
105,0,347.114,347.114,347.114,142.210,62.357
106,0,291.639,291.639,291.639,137.276,49.796
107,0,452.920,452.920,452.920,134.135,53.834
108,0,327.815,327.815,327.815,130.098,57.423
