 ,Area,Mean,Min,Max,X,Y
1,0,166.035,166.035,166.035,96.098,166.697
2,0,153.581,153.581,153.581,113.271,159.585
3,0,399.440,399.440,399.440,132.351,156.636
4,0,773.550,773.550,773.550,124.372,135.127
5,0,103.666,103.666,103.666,105.638,139.637
6,0,192.860,192.860,192.860,87.078,150.565
7,0,296.391,296.391,296.391,78.925,139.116
8,0,63.381,63.381,63.381,99.394,129.749
9,0,752.106,752.106,752.106,115.699,127.321
10,0,123.103,123.103,123.103,115.179,102.516
11,0,327.099,327.099,327.099,96.965,107.373
12,0,276.534,276.534,276.534,77.884,118.128
13,0,463.337,463.337,463.337,72.854,95.404
14,0,169.535,169.535,169.535,92.802,92.802
15,0,564.743,564.743,564.743,114.311,93.843
16,0,156.871,156.871,156.871,114.138,65.915
17,0,391.236,391.236,391.236,92.976,67.477
18,0,30.528,30.528,30.528,71.987,68.517
19,0,274.118,274.118,274.118,76.323,53.426
20,0,243.990,243.990,243.990,97.312,53.600
21,0,807.352,807.352,807.352,115.872,57.589
22,0,281.123,281.123,281.123,117.954,29.662
23,0,-72.642,-72.642,-72.642,99.220,28.968
24,0,59.303,59.303,59.303,76.150,23.764
