 ,Area,Mean,Min,Max,X,Y
1,0,56.128,56.128,56.128,71.479,149.055
2,0,186.131,186.131,186.131,88.473,140.234
3,0,429.154,429.154,429.154,101.575,139.715
4,0,262.700,262.700,262.700,93.143,116.883
5,0,596.007,596.007,596.007,81.597,122.461
6,0,111.333,111.333,111.333,67.847,127.520
7,0,318.378,318.378,318.378,61.101,122.721
8,0,84.063,84.063,84.063,75.111,116.623
9,0,287.935,287.935,287.935,88.732,114.937
10,0,-4.562,-4.562,-4.562,87.046,90.808
11,0,175.229,175.229,175.229,71.998,95.089
12,0,-13.156,-13.156,-13.156,56.690,97.035
13,0,378.730,378.730,378.730,58.247,85.100
14,0,272.721,272.721,272.721,72.128,83.803
15,0,283.524,283.524,283.524,86.527,85.360
16,0,131.473,131.473,131.473,88.473,58.377
17,0,169.853,169.853,169.853,72.906,59.414
18,0,355.549,355.549,355.549,58.766,57.728
19,0,238.810,238.810,238.810,60.452,47.609
20,0,-28.019,-28.019,-28.019,75.111,48.258
21,0,57.116,57.116,57.116,90.549,53.317
22,0,124.977,124.977,124.977,91.976,26.983
23,0,170.646,170.646,170.646,77.576,23.870
24,0,-2.894,-2.894,-2.894,63.566,22.443
25,0,257.862,257.862,257.862,67.717,13.232
26,0,216.006,216.006,216.006,81.208,15.567
27,0,283.589,283.589,283.589,93.013,19.848
28,0,319.835,319.835,319.835,100.537,7.005
29,0,-107.308,-107.308,-107.308,87.954,3.762
30,0,493.192,493.192,493.192,72.906,1.557
