 ,Area,Mean,Min,Max,X,Y
1,0,266.734,266.734,266.734,99.506,207.653
2,0,461.535,461.535,461.535,112.328,201.799
3,0,3.050,3.050,3.050,128.773,200.127
4,0,431.344,431.344,431.344,123.756,173.369
5,0,110.184,110.184,110.184,107.589,176.993
6,0,383.100,383.100,383.100,92.259,182.010
7,0,111.424,111.424,111.424,91.423,167.795
8,0,340.256,340.256,340.256,106.196,165.565
9,0,145.718,145.718,145.718,125.149,166.122
10,0,432.230,432.230,432.230,126.264,140.479
11,0,171.681,171.681,171.681,108.704,140.479
12,0,104.115,104.115,104.115,91.144,140.758
13,0,80.867,80.867,80.867,93.374,126.822
14,0,402.852,402.852,402.852,113.443,129.051
15,0,1055.566,1055.566,1055.566,127.100,134.347
16,0,456.259,456.259,456.259,132.954,105.917
17,0,346.465,346.465,346.465,113.721,104.245
18,0,324.829,324.829,324.829,99.227,101.178
19,0,59.093,59.093,59.093,102.572,91.423
20,0,318.044,318.044,318.044,118.460,94.210
21,0,445.133,445.133,445.133,135.462,100.621
22,0,365.105,365.105,365.105,141.873,74.421
23,0,155.586,155.586,155.586,122.641,78.880
24,0,238.635,238.635,238.635,107.589,74.699
25,0,1175.807,1175.807,1175.807,109.540,67.174
26,0,449.238,449.238,449.238,128.773,67.452
27,0,748.490,748.490,748.490,142.988,69.125
28,0,383.713,383.713,383.713,144.939,41.252
29,0,182.948,182.948,182.948,129.888,42.367
30,0,74.873,74.873,74.873,112.885,43.482
31,0,699.715,699.715,699.715,113.443,37.071
32,0,326.014,326.014,326.014,129.330,35.677
33,0,368.607,368.607,368.607,145.496,36.792
34,0,328.112,328.112,328.112,144.381,11.428
35,0,239.521,239.521,239.521,130.445,12.543
36,0,49.724,49.724,49.724,113.164,11.428
