 ,Area,Mean,Min,Max,X,Y
1,0,397.911,397.911,397.911,134.069,139.241
2,0,529.939,529.939,529.939,139.655,141.931
3,0,1013.012,1013.012,1013.012,145.448,144.414
4,0,397.642,397.642,397.642,148.759,130.759
5,0,559.255,559.255,559.255,141.103,130.138
6,0,10.274,10.274,10.274,132.621,127.655
7,0,18.556,18.556,18.556,133.448,123.931
8,0,141.322,141.322,141.322,142.552,125.379
9,0,974.152,974.152,974.152,149.586,125.379
10,0,599.672,599.672,599.672,149.172,112.552
11,0,432.861,432.861,432.861,140.897,112.552
12,0,417.726,417.726,417.726,133.655,110.690
13,0,194.193,194.193,194.193,133.241,105.724
14,0,429.122,429.122,429.122,140.897,108.621
15,0,169.076,169.076,169.076,148.759,110.276
16,0,772.330,772.330,772.330,148.552,96.000
17,0,781.541,781.541,781.541,141.931,96.621
18,0,460.679,460.679,460.679,134.483,93.931
19,0,159.442,159.442,159.442,134.690,91.448
20,0,611.004,611.004,611.004,143.172,93.517
21,0,1118.712,1118.712,1118.712,148.552,93.724
22,0,457.600,457.600,457.600,146.897,81.724
23,0,548.397,548.397,548.397,141.310,81.103
24,0,520.956,520.956,520.956,135.310,77.793
25,0,623.131,623.131,623.131,135.103,74.069
26,0,519.726,519.726,519.726,141.724,77.793
27,0,429.796,429.796,429.796,147.724,79.034
28,0,1166.382,1166.382,1166.382,151.241,72.207
29,0,246.700,246.700,246.700,147.517,66.414
30,0,421.700,421.700,421.700,139.448,60.414
31,0,286.895,286.895,286.895,142.966,57.724
32,0,575.212,575.212,575.212,150.414,61.241
33,0,133.339,133.339,133.339,154.966,66.207
34,0,66.698,66.698,66.698,163.448,59.379
35,0,344.105,344.105,344.105,157.241,54.000
36,0,409.441,409.441,409.441,152.483,50.069
