 ,Area,Mean,Min,Max,X,Y
1,0,344.825,344.825,344.825,139.285,118.552
2,0,449.489,449.489,449.489,143.361,121.210
3,0,141.638,141.638,141.638,149.563,127.058
4,0,551.321,551.321,551.321,156.120,114.653
5,0,538.324,538.324,538.324,149.031,110.046
6,0,483.384,483.384,483.384,143.538,104.375
7,0,63.675,63.675,63.675,146.550,101.008
8,0,557.260,557.260,557.260,152.753,106.856
9,0,623.686,623.686,623.686,158.246,111.995
10,0,494.870,494.870,494.870,165.866,101.185
11,0,305.657,305.657,305.657,158.069,96.932
12,0,461.185,461.185,461.185,152.221,91.262
13,0,0.169,0.169,0.169,156.120,87.895
14,0,80.601,80.601,80.601,160.904,92.502
15,0,99.962,99.962,99.962,167.992,99.059
16,0,504.973,504.973,504.973,174.018,88.958
17,0,988.235,988.235,988.235,167.815,84.173
18,0,123.999,123.999,123.999,161.081,77.440
19,0,106.925,106.925,106.925,165.866,75.490
20,0,138.972,138.972,138.972,170.651,80.629
21,0,244.693,244.693,244.693,175.435,86.300
22,0,543.957,543.957,543.957,183.587,75.845
23,0,695.294,695.294,695.294,177.916,71.946
24,0,373.556,373.556,373.556,172.068,66.098
25,0,54.152,54.152,54.152,177.739,63.617
26,0,332.499,332.499,332.499,181.283,68.756
27,0,173.793,173.793,173.793,184.296,74.427
28,0,306.583,306.583,306.583,193.688,65.035
29,0,777.225,777.225,777.225,191.915,59.187
30,0,53.063,53.063,53.063,187.840,52.631
31,0,102.496,102.496,102.496,191.915,50.681
32,0,94.038,94.038,94.038,193.865,56.529
33,0,108.990,108.990,108.990,194.751,62.377
34,0,1062.846,1062.846,1062.846,208.396,58.656
35,0,128.941,128.941,128.941,208.041,52.453
36,0,348.736,348.736,348.736,208.041,47.137
37,0,492.243,492.243,492.243,215.838,46.783
38,0,-59.158,-59.158,-59.158,215.661,49.618
39,0,773.608,773.608,773.608,215.661,54.048
40,0,242.321,242.321,242.321,231.964,49.795
41,0,196.043,196.043,196.043,232.850,46.428
42,0,239.192,239.192,239.192,233.382,39.694
