 ,Area,Mean,Min,Max,X,Y
1,0,216.738,216.738,216.738,67.418,128.346
2,0,130.350,130.350,130.350,73.727,133.033
3,0,228.792,228.792,228.792,82.920,137.359
4,0,664.408,664.408,664.408,86.165,122.577
5,0,915.559,915.559,915.559,78.233,120.234
6,0,333.751,333.751,333.751,71.203,115.007
7,0,191.931,191.931,191.931,73.186,110.500
8,0,246.241,246.241,246.241,79.856,115.187
9,0,249.008,249.008,249.008,88.148,120.414
10,0,735.739,735.739,735.739,94.457,105.633
11,0,159.982,159.982,159.982,84.723,101.847
12,0,-134.412,-134.412,-134.412,77.512,96.259
13,0,120.501,120.501,120.501,80.757,92.654
14,0,779.173,779.173,779.173,88.688,97.701
15,0,1034.345,1034.345,1034.345,96.259,101.847
16,0,430.840,430.840,430.840,102.569,88.869
17,0,847.865,847.865,847.865,93.736,85.624
18,0,36.086,36.086,36.086,83.641,79.675
19,0,215.742,215.742,215.742,85.444,76.611
20,0,589.956,589.956,589.956,93.916,80.036
21,0,323.503,323.503,323.503,102.569,84.542
22,0,-100.321,-100.321,-100.321,105.453,72.825
23,0,940.985,940.985,940.985,98.963,69.581
24,0,326.990,326.990,326.990,89.770,64.533
25,0,137.856,137.856,137.856,93.195,54.980
26,0,377.591,377.591,377.591,101.487,62.911
27,0,-106.977,-106.977,-106.977,109.418,67.057
28,0,75.347,75.347,75.347,113.204,54.439
29,0,875.338,875.338,875.338,106.354,49.752
30,0,417.462,417.462,417.462,97.701,44.164
31,0,294.537,294.537,294.537,103.830,37.494
32,0,254.913,254.913,254.913,109.959,44.705
33,0,104.293,104.293,104.293,116.088,51.194
34,0,649.084,649.084,649.084,123.479,35.872
35,0,607.797,607.797,607.797,117.891,31.185
36,0,844.937,844.937,844.937,109.058,25.777
37,0,533.104,533.104,533.104,112.663,20.730
38,0,231.549,231.549,231.549,120.955,26.318
39,0,513.056,513.056,513.056,127.805,30.104
40,0,803.670,803.670,803.670,139.522,15.322
41,0,455.636,455.636,455.636,130.329,10.816
42,0,1100.528,1100.528,1100.528,121.496,6.309
