 ,Area,Mean,Min,Max,X,Y
1,0,234.915,234.915,234.915,47.318,64.184
2,0,361.759,361.759,361.759,50.832,68.049
3,0,694.369,694.369,694.369,56.102,68.517
4,0,910.462,910.462,910.462,60.787,59.499
5,0,582.356,582.356,582.356,57.039,57.625
6,0,114.664,114.664,114.664,52.471,55.868
7,0,157.946,157.946,157.946,52.589,50.129
8,0,445.912,445.912,445.912,56.571,52.471
9,0,1017.106,1017.106,1017.106,60.670,55.517
10,0,614.522,614.522,614.522,68.869,47.084
11,0,537.071,537.071,537.071,65.004,44.624
12,0,208.362,208.362,208.362,60.787,42.633
13,0,610.631,610.631,610.631,66.058,33.966
14,0,496.545,496.545,496.545,68.517,37.831
15,0,490.093,490.093,490.093,71.680,43.804
16,0,301.833,301.833,301.833,82.572,34.434
17,0,274.027,274.027,274.027,77.887,30.569
18,0,428.854,428.854,428.854,74.256,23.073
19,0,417.533,417.533,417.533,77.770,21.082
20,0,262.008,262.008,262.008,81.635,26.938
21,0,239.172,239.172,239.172,86.672,32.795
22,0,390.449,390.449,390.449,98.735,22.956
23,0,431.234,431.234,431.234,92.996,17.451
24,0,93.542,93.542,93.542,87.491,11.361
25,0,190.479,190.479,190.479,91.942,9.487
26,0,284.927,284.927,284.927,97.915,14.758
27,0,177.435,177.435,177.435,103.655,21.082
28,0,466.676,466.676,466.676,114.430,9.956
29,0,467.082,467.082,467.082,109.745,6.676
30,0,-1130.863,-1130.863,-1130.863,103.772,3.514
