 ,Area,Mean,Min,Max,X,Y
1,0,323.262,323.262,323.262,177.119,580.412
2,0,247.163,247.163,247.163,196.225,570.601
3,0,655.346,655.346,655.346,208.101,565.437
4,0,458.676,458.676,458.676,200.356,542.200
5,0,138.552,138.552,138.552,184.864,544.782
6,0,-7.093,-7.093,-7.093,164.725,558.208
7,0,48.237,48.237,48.237,161.627,540.134
8,0,103.521,103.521,103.521,185.897,534.454
9,0,471.012,471.012,471.012,198.290,532.388
10,0,602.387,602.387,602.387,194.676,503.471
11,0,304.046,304.046,304.046,176.602,507.086
12,0,-14.103,-14.103,-14.103,154.914,514.315
13,0,167.392,167.392,167.392,156.463,496.758
14,0,220.263,220.263,220.263,175.569,493.660
15,0,286.972,286.972,286.972,193.126,493.660
16,0,610.813,610.813,610.813,194.159,465.775
17,0,244.773,244.773,244.773,175.053,465.259
18,0,322.092,322.092,322.092,158.529,467.324
19,0,289.596,289.596,289.596,161.111,453.382
20,0,315.304,315.304,315.304,180.217,454.931
21,0,133.919,133.919,133.919,194.676,458.030
22,0,456.435,456.435,456.435,197.774,424.465
23,0,255.254,255.254,255.254,178.668,425.498
24,0,109.367,109.367,109.367,163.176,423.432
25,0,140.254,140.254,140.254,166.275,414.137
26,0,325.684,325.684,325.684,185.897,415.170
27,0,430.872,430.872,430.872,201.388,418.268
28,0,591.576,591.576,591.576,202.938,387.802
29,0,247.548,247.548,247.548,183.315,387.285
30,0,425.109,425.109,425.109,169.373,385.736
31,0,102.830,102.830,102.830,172.471,376.958
32,0,227.435,227.435,227.435,188.479,377.991
33,0,263.208,263.208,263.208,203.454,382.122
34,0,432.437,432.437,432.437,209.651,353.204
35,0,343.098,343.098,343.098,194.159,352.688
36,0,493.875,493.875,493.875,176.086,349.590
37,0,-61.414,-61.414,-61.414,177.635,339.779
38,0,324.349,324.349,324.349,196.741,343.393
39,0,141.381,141.381,141.381,207.585,348.041
40,0,81.247,81.247,81.247,214.814,322.222
41,0,241.403,241.403,241.403,200.872,319.123
42,0,95.347,95.347,95.347,183.832,316.541
43,0,93.226,93.226,93.226,184.348,309.312
44,0,324.904,324.904,324.904,201.388,311.894
45,0,426.596,426.596,426.596,213.265,314.476
46,0,455.841,455.841,455.841,221.527,288.140
47,0,181.876,181.876,181.876,204.487,288.140
48,0,-30.573,-30.573,-30.573,190.544,283.493
49,0,208.110,208.110,208.110,192.610,277.813
50,0,262.924,262.924,262.924,210.683,283.493
51,0,257.976,257.976,257.976,221.527,283.493
52,0,318.678,318.678,318.678,226.691,259.739
53,0,251.517,251.517,251.517,208.618,259.739
54,0,-87.739,-87.739,-87.739,194.676,256.641
55,0,334.275,334.275,334.275,197.774,250.961
56,0,273.754,273.754,273.754,213.782,253.543
57,0,299.427,299.427,299.427,225.142,254.576
58,0,412.710,412.710,412.710,229.789,230.822
59,0,128.666,128.666,128.666,213.782,230.822
60,0,-128.640,-128.640,-128.640,197.774,229.273
61,0,88.740,88.740,88.740,199.839,224.109
62,0,199.285,199.285,199.285,216.880,226.175
63,0,285.773,285.773,285.773,229.789,226.691
64,0,399.161,399.161,399.161,229.789,202.421
65,0,62.663,62.663,62.663,215.331,202.421
66,0,-161.020,-161.020,-161.020,199.839,203.454
67,0,-16.845,-16.845,-16.845,200.356,199.323
68,0,278.886,278.886,278.886,217.913,198.290
69,0,475.609,475.609,475.609,229.789,197.774
70,0,-65.458,-65.458,-65.458,230.822,175.053
71,0,265.933,265.933,265.933,215.847,176.602
72,0,44.051,44.051,44.051,200.356,179.184
73,0,70.399,70.399,70.399,201.905,171.955
74,0,418.224,418.224,418.224,215.331,171.438
75,0,524.504,524.504,524.504,225.658,170.406
76,0,-37.105,-37.105,-37.105,225.142,149.750
77,0,195.901,195.901,195.901,212.749,150.267
78,0,629.659,629.659,629.659,201.388,154.398
79,0,102.956,102.956,102.956,200.872,148.201
80,0,407.623,407.623,407.623,213.782,145.619
81,0,222.943,222.943,222.943,220.495,146.136
82,0,717.417,717.417,717.417,215.331,125.480
83,0,522.250,522.250,522.250,208.618,128.062
84,0,540.451,540.451,540.451,201.388,129.612
85,0,156.357,156.357,156.357,197.257,126.513
86,0,362.435,362.435,362.435,206.036,122.899
87,0,372.351,372.351,372.351,213.265,121.866
88,0,493.373,493.373,493.373,206.552,100.694
89,0,412.457,412.457,412.457,201.388,104.309
90,0,251.125,251.125,251.125,191.061,109.989
91,0,118.515,118.515,118.515,190.028,102.760
92,0,462.403,462.403,462.403,199.839,99.661
93,0,601.205,601.205,601.205,205.003,97.596
94,0,416.809,416.809,416.809,198.807,81.072
95,0,255.814,255.814,255.814,192.094,84.170
96,0,303.150,303.150,303.150,183.832,85.719
97,0,726.655,726.655,726.655,183.315,80.555
98,0,347.230,347.230,347.230,192.094,77.973
99,0,140.268,140.268,140.268,198.290,76.424
100,0,354.595,354.595,354.595,194.159,57.835
101,0,150.130,150.130,150.130,187.963,56.802
102,0,198.332,198.332,198.332,179.700,59.900
