 ,Area,Mean,Min,Max,X,Y
1,0,154.142,154.142,154.142,269.960,353.462
2,0,334.047,334.047,334.047,287.988,345.396
3,0,154.472,154.472,154.472,298.901,340.177
4,0,276.740,276.740,276.740,292.733,316.930
5,0,384.919,384.919,384.919,277.076,321.674
6,0,269.179,269.179,269.179,257.624,328.316
7,0,234.380,234.380,234.380,258.098,313.608
8,0,472.412,472.412,472.412,279.923,310.287
9,0,523.323,523.323,523.323,295.105,311.236
10,0,555.623,555.623,555.623,297.003,283.244
11,0,59.926,59.926,59.926,279.448,282.770
12,0,410.826,410.826,410.826,259.047,282.770
13,0,340.078,340.078,340.078,264.266,274.704
14,0,400.016,400.016,400.016,284.193,276.602
15,0,799.230,799.230,799.230,301.273,278.025
16,0,557.220,557.220,557.220,304.594,249.084
17,0,115.821,115.821,115.821,287.514,248.609
18,0,8.450,8.450,8.450,272.332,247.661
19,0,132.472,132.472,132.472,271.857,236.748
20,0,310.009,310.009,310.009,288.937,238.172
21,0,329.449,329.449,329.449,303.645,242.916
22,0,484.430,484.430,484.430,314.557,219.194
23,0,310.561,310.561,310.561,290.835,223.464
24,0,13.627,13.627,13.627,276.602,220.617
25,0,750.408,750.408,750.408,278.500,209.705
26,0,-317.419,-317.419,-317.419,296.054,213.026
27,0,624.874,624.874,624.874,312.660,215.873
28,0,558.585,558.585,558.585,312.185,186.932
29,0,109.110,109.110,109.110,293.207,186.932
30,0,153.476,153.476,153.476,277.551,186.932
31,0,969.750,969.750,969.750,279.448,178.392
32,0,211.021,211.021,211.021,295.580,178.392
33,0,479.798,479.798,479.798,313.134,181.238
34,0,471.203,471.203,471.203,313.134,152.297
35,0,171.416,171.416,171.416,297.477,150.874
36,0,544.269,544.269,544.269,281.346,151.348
37,0,317.595,317.595,317.595,281.346,142.334
38,0,262.640,262.640,262.640,301.273,143.757
39,0,190.420,190.420,190.420,314.083,146.129
40,0,349.365,349.365,349.365,317.404,120.035
41,0,199.656,199.656,199.656,301.747,120.509
42,0,139.690,139.690,139.690,281.346,119.560
43,0,50.273,50.273,50.273,286.091,112.918
44,0,207.814,207.814,207.814,302.222,114.816
45,0,437.878,437.878,437.878,316.455,116.714
46,0,-9.613,-9.613,-9.613,318.353,88.721
47,0,129.159,129.159,129.159,300.798,90.145
48,0,150.148,150.148,150.148,284.193,89.670
