 ,Area,Mean,Min,Max,X,Y
1,0,389.159,389.159,389.159,49.153,286.139
2,0,139.925,139.925,139.925,63.447,276.358
3,0,-85.540,-85.540,-85.540,75.234,268.333
4,0,74.875,74.875,74.875,67.209,249.274
5,0,153.947,153.947,153.947,53.416,255.794
6,0,388.963,388.963,388.963,38.620,266.076
7,0,232.950,232.950,232.950,35.360,253.287
8,0,64.952,64.952,64.952,49.403,246.766
9,0,293.613,293.613,293.613,63.196,243.506
10,0,175.915,175.915,175.915,60.187,220.184
11,0,203.908,203.908,203.908,43.636,224.447
12,0,317.584,317.584,317.584,27.586,228.209
13,0,237.167,237.167,237.167,30.093,216.422
14,0,312.564,312.564,312.564,46.143,214.416
15,0,613.317,613.317,613.317,59.936,214.917
16,0,348.484,348.484,348.484,62.444,190.341
17,0,257.068,257.068,257.068,46.896,190.592
18,0,203.102,203.102,203.102,29.090,190.843
19,0,178.625,178.625,178.625,32.852,178.555
20,0,155.600,155.600,155.600,48.150,179.307
21,0,590.209,590.209,590.209,62.945,183.319
22,0,231.163,231.163,231.163,69.717,157.489
23,0,77.787,77.787,77.787,55.171,155.232
24,0,-0.662,-0.662,-0.662,38.620,150.467
25,0,99.554,99.554,99.554,43.636,143.696
26,0,162.878,162.878,162.878,60.438,145.201
27,0,-38.539,-38.539,-38.539,73.478,152.975
28,0,273.775,273.775,273.775,77.992,138.430
29,0,166.824,166.824,166.824,62.193,136.925
30,0,33.114,33.114,33.114,46.645,132.662
31,0,132.462,132.462,132.462,52.914,125.389
32,0,204.248,204.248,204.248,66.456,127.897
33,0,131.065,131.065,131.065,79.246,130.656
34,0,858.841,858.841,858.841,83.760,107.083
35,0,85.732,85.732,85.732,70.720,105.578
36,0,84.188,84.188,84.188,54.168,103.572
37,0,55.631,55.631,55.631,57.930,97.553
38,0,225.163,225.163,225.163,70.970,98.807
39,0,531.195,531.195,531.195,85.265,102.067
40,0,-11.410,-11.410,-11.410,89.528,76.989
41,0,83.033,83.033,83.033,75.986,76.989
42,0,31.449,31.449,31.449,60.688,75.735
43,0,294.333,294.333,294.333,62.444,70.720
44,0,223.088,223.088,223.088,75.234,71.472
45,0,421.241,421.241,421.241,89.528,73.478
46,0,1039.481,1039.481,1039.481,90.531,52.914
47,0,68.850,68.850,68.850,77.491,54.670
48,0,83.135,83.135,83.135,61.692,53.917
49,0,32.634,32.634,32.634,63.949,48.651
50,0,942.042,942.042,942.042,77.491,48.400
51,0,-79.154,-79.154,-79.154,92.036,49.905
52,0,43.085,43.085,43.085,90.030,28.589
53,0,100.563,100.563,100.563,75.735,33.604
54,0,74.775,74.775,74.775,62.444,33.354
55,0,441.203,441.203,441.203,63.698,29.843
56,0,170.158,170.158,170.158,78.745,26.833
57,0,92.104,92.104,92.104,90.030,26.081
58,0,-145.910,-145.910,-145.910,86.769,9.780
59,0,-190.349,-190.349,-190.349,74.983,10.533
60,0,-1035.491,-1035.491,-1035.491,60.688,11.787
