 ,Area,Mean,Min,Max,X,Y
1,0,578,578,578,80.380,179.493
2,0,464,464,464,97.352,171.327
3,0,200,200,200,110.802,167.324
4,0,593,593,593,107.920,147.309
5,0,136,136,136,93.029,153.554
6,0,363,363,363,77.017,156.756
7,0,627,627,627,72.854,142.986
8,0,303,303,303,88.706,137.702
9,0,171,171,171,104.718,137.382
10,0,96,96,96,103.437,128.895
11,0,302,302,302,88.706,130.176
12,0,57,57,57,71.093,127.775
13,0,559,559,559,74.775,116.406
14,0,405,405,405,92.869,113.204
15,0,344,344,344,108.560,116.887
16,0,78,78,78,109.681,88.546
17,0,13,13,13,94.150,89.827
18,0,411,411,411,77.818,88.385
19,0,396,396,396,80.219,77.497
20,0,298,298,298,97.993,78.938
21,0,593,593,593,110.642,83.582
22,0,193,193,193,114.805,57.162
23,0,139,139,139,99.434,54.440
24,0,76,76,76,83.742,50.918
25,0,-1,-1,-1,86.624,42.592
26,0,296,296,296,104.077,45.314
27,0,489,489,489,116.887,51.878
28,0,1152,1152,1152,123.612,26.259
29,0,208,208,208,105.038,27.701
30,0,392,392,392,91.107,24.498
31,0,156,156,156,93.349,20.655
32,0,391,391,391,110.322,20.976
33,0,180,180,180,123.612,23.377
34,0,248,248,248,125.533,0.160
35,0,37,37,37,111.923,0.640
36,0,406,406,406,96.391,0.160
