 ,Area,Mean,Min,Max,X,Y
1,0,870.429,870.429,870.429,34.229,155.134
2,0,505.406,505.406,505.406,44.219,147.495
3,0,826.976,826.976,826.976,55.237,151.461
4,0,652.411,652.411,652.411,48.626,138.387
5,0,746.519,746.519,746.519,41.134,138.093
6,0,609.729,609.729,609.729,32.613,138.534
7,0,-14.355,-14.355,-14.355,32.907,132.070
8,0,294.625,294.625,294.625,40.987,133.245
9,0,893.443,893.443,893.443,58.469,125.165
10,0,953.879,953.879,953.879,58.175,113.119
11,0,877.652,877.652,877.652,48.186,121.639
12,0,859.829,859.829,859.829,35.258,127.075
13,0,-66.097,-66.097,-66.097,49.948,113.412
14,0,494.441,494.441,494.441,55.825,111.209
15,0,-52.408,-52.408,-52.408,59.057,109.593
16,0,916.991,916.991,916.991,57.294,99.309
17,0,982.021,982.021,982.021,52.740,101.366
18,0,1365.478,1365.478,1365.478,46.716,105.332
19,0,87.386,87.386,87.386,50.830,98.722
20,0,1208.437,1208.437,1208.437,54.943,94.168
21,0,750.813,750.813,750.813,56.706,90.642
22,0,865.400,865.400,865.400,56.706,82.415
23,0,568.743,568.743,568.743,50.095,86.969
24,0,1051.758,1051.758,1051.758,44.072,91.229
25,0,1013.060,1013.060,1013.060,49.361,84.472
26,0,623.872,623.872,623.872,53.915,81.534
27,0,436.800,436.800,436.800,57.588,78.889
28,0,1438.809,1438.809,1438.809,57.147,68.312
29,0,1007.342,1007.342,1007.342,52.005,72.425
30,0,1259.795,1259.795,1259.795,44.513,73.307
31,0,594.993,594.993,594.993,49.655,69.781
32,0,973.534,973.534,973.534,54.209,66.843
33,0,20.386,20.386,20.386,57.147,64.639
34,0,1240.178,1240.178,1240.178,58.175,52.887
35,0,955.096,955.096,955.096,53.768,57.000
36,0,1008.990,1008.990,1008.990,47.892,59.791
37,0,751.463,751.463,751.463,50.977,54.796
38,0,10.924,10.924,10.924,58.322,48.773
39,0,1178.455,1178.455,1178.455,61.701,43.338
40,0,614.101,614.101,614.101,63.905,35.405
41,0,214.291,214.291,214.291,57.588,41.722
42,0,871.559,871.559,871.559,50.536,45.101
43,0,525.576,525.576,525.576,54.062,40.987
44,0,582.153,582.153,582.153,60.085,36.433
45,0,1031.095,1031.095,1031.095,63.170,32.907
46,0,-50.157,-50.157,-50.157,65.374,18.804
47,0,356.834,356.834,356.834,59.938,25.268
48,0,626.014,626.014,626.014,52.299,27.325
49,0,917.552,917.552,917.552,58.469,20.567
50,0,659.077,659.077,659.077,64.933,16.894
51,0,640.307,640.307,640.307,69.340,13.956
52,0,662.791,662.791,662.791,68.753,8.080
53,0,198.197,198.197,198.197,64.198,8.080
54,0,385.730,385.730,385.730,57.294,9.255
