 ,Area,Mean,Min,Max,X,Y
1,0,1064.268,1064.268,1064.268,249.990,343.200
2,0,-22.216,-22.216,-22.216,261.588,335.039
3,0,-220.870,-220.870,-220.870,274.903,328.166
4,0,503.605,503.605,503.605,263.306,313.132
5,0,49.765,49.765,49.765,247.413,319.146
6,0,-59.036,-59.036,-59.036,234.097,329.455
7,0,424.350,424.350,424.350,228.084,316.139
8,0,-25.912,-25.912,-25.912,236.245,311.844
9,0,419.773,419.773,419.773,245.265,309.696
10,0,973.383,973.383,973.383,248.272,286.501
11,0,658.366,658.366,658.366,235.386,286.071
12,0,160.118,160.118,160.118,219.493,288.649
13,0,-170.985,-170.985,-170.985,218.634,274.044
14,0,259.902,259.902,259.902,230.661,275.763
15,0,74.342,74.342,74.342,243.547,277.481
16,0,125.730,125.730,125.730,247.843,252.997
17,0,460.368,460.368,460.368,239.681,249.561
18,0,0.229,0.229,0.229,223.359,249.131
19,0,100.107,100.107,100.107,227.225,236.245
20,0,547.838,547.838,547.838,239.252,237.963
21,0,25.316,25.316,25.316,253.856,242.259
22,0,47.031,47.031,47.031,252.138,236.675
23,0,178.183,178.183,178.183,243.118,231.950
24,0,1.586,1.586,1.586,231.520,231.950
25,0,309.756,309.756,309.756,238.822,208.755
26,0,246.128,246.128,246.128,245.695,213.050
27,0,698.544,698.544,698.544,256.004,218.634
28,0,-64.504,-64.504,-64.504,265.883,211.762
29,0,689.376,689.376,689.376,254.286,205.319
30,0,200.112,200.112,200.112,243.118,202.312
31,0,-62.156,-62.156,-62.156,238.822,180.835
32,0,821.364,821.364,821.364,248.702,188.996
33,0,10.117,10.117,10.117,265.454,193.292
34,0,127.595,127.595,127.595,274.474,182.124
35,0,718.222,718.222,718.222,256.863,175.251
36,0,509.506,509.506,509.506,247.413,164.942
37,0,-205.999,-205.999,-205.999,252.138,161.506
38,0,115.587,115.587,115.587,268.031,164.942
39,0,-23.581,-23.581,-23.581,278.769,167.090
40,0,228.746,228.746,228.746,282.206,158.929
41,0,245.418,245.418,245.418,268.460,154.204
42,0,758.436,758.436,758.436,254.715,151.626
43,0,5.579,5.579,5.579,254.286,132.727
44,0,176.857,176.857,176.857,277.481,149.908
45,0,-127.292,-127.292,-127.292,296.810,150.338
46,0,213.115,213.115,213.115,293.374,135.734
47,0,-28.167,-28.167,-28.167,272.756,131.438
48,0,129.038,129.038,129.038,261.588,130.579
49,0,1437.184,1437.184,1437.184,258.152,121.559
50,0,428.890,428.890,428.890,274.474,126.713
51,0,613.708,613.708,613.708,285.642,129.291
52,0,20.050,20.050,20.050,298.528,109.102
53,0,492.079,492.079,492.079,280.487,106.525
54,0,523.781,523.781,523.781,262.447,107.384
55,0,420.793,420.793,420.793,261.158,101.371
56,0,409.015,409.015,409.015,278.769,100.512
57,0,276.464,276.464,276.464,286.071,101.800
58,0,189.195,189.195,189.195,293.374,82.901
59,0,988.970,988.970,988.970,278.340,79.464
60,0,802.825,802.825,802.825,263.736,79.894
61,0,66.681,66.681,66.681,264.165,76.028
62,0,1217.187,1217.187,1217.187,277.051,75.169
63,0,5.172,5.172,5.172,292.085,75.169
64,0,242.297,242.297,242.297,287.360,57.558
65,0,158.189,158.189,158.189,274.474,54.981
66,0,-2.162,-2.162,-2.162,265.024,56.269
