 ,Area,Mean,Min,Max,X,Y
1,0,263.009,263.009,263.009,58.462,445.546
2,0,168.132,168.132,168.132,71.897,437.194
3,0,346.809,346.809,346.809,82.791,436.831
4,0,257.215,257.215,257.215,79.160,415.770
5,0,306.804,306.804,306.804,66.087,415.770
6,0,97.852,97.852,97.852,49.747,416.859
7,0,228.045,228.045,228.045,50.110,405.966
8,0,469.075,469.075,469.075,67.177,405.966
9,0,430.274,430.274,430.274,78.797,405.603
10,0,433.587,433.587,433.587,79.523,383.452
11,0,351.126,351.126,351.126,62.456,380.547
12,0,67.014,67.014,67.014,50.837,377.643
13,0,81.085,81.085,81.085,53.378,370.017
14,0,373.804,373.804,373.804,69.719,371.833
15,0,776.089,776.089,776.089,81.702,374.375
16,0,544.334,544.334,544.334,89.327,352.224
17,0,79.225,79.225,79.225,73.713,347.504
18,0,505.275,505.275,505.275,59.914,344.236
19,0,43.718,43.718,43.718,61.367,338.063
20,0,357.677,357.677,357.677,79.886,340.605
21,0,518.450,518.450,518.450,93.321,343.873
22,0,-35.183,-35.183,-35.183,98.405,319.907
23,0,300.682,300.682,300.682,84.606,317.728
24,0,126.764,126.764,126.764,70.445,311.555
25,0,88.256,88.256,88.256,71.534,305.382
26,0,253.327,253.327,253.327,87.875,308.650
27,0,318.179,318.179,318.179,99.131,313.008
28,0,977.378,977.378,977.378,106.394,290.131
29,0,233.491,233.491,233.491,91.869,286.500
30,0,50.987,50.987,50.987,77.344,279.964
31,0,-4.888,-4.888,-4.888,80.612,277.059
32,0,303.720,303.720,303.720,98.405,279.601
33,0,546.864,546.864,546.864,107.846,283.595
34,0,550.428,550.428,550.428,112.567,261.445
35,0,181.356,181.356,181.356,99.131,259.266
36,0,69.824,69.824,69.824,85.696,253.456
37,0,688.123,688.123,688.123,90.416,250.188
38,0,184.581,184.581,184.581,102.399,252.004
39,0,662.252,662.252,662.252,113.293,255.272
40,0,88.198,88.198,88.198,116.561,238.205
41,0,237.057,237.057,237.057,103.852,236.390
42,0,86.729,86.729,86.729,88.964,236.390
43,0,635.102,635.102,635.102,94.411,229.127
44,0,91.919,91.919,91.919,108.572,230.217
45,0,821.022,821.022,821.022,119.829,231.306
46,0,672.275,672.275,672.275,122.371,211.335
47,0,344.828,344.828,344.828,110.388,211.335
48,0,-48.829,-48.829,-48.829,94.048,208.430
49,0,255.594,255.594,255.594,97.679,205.162
50,0,431.467,431.467,431.467,112.930,205.525
51,0,644.630,644.630,644.630,122.371,206.977
52,0,414.070,414.070,414.070,122.734,188.821
53,0,585.616,585.616,585.616,110.751,187.732
54,0,509.666,509.666,509.666,97.316,186.279
55,0,774.249,774.249,774.249,98.768,181.196
56,0,336.522,336.522,336.522,113.656,181.559
57,0,170.056,170.056,170.056,122.734,183.011
58,0,202.020,202.020,202.020,124.186,162.314
59,0,546.656,546.656,546.656,116.198,165.945
60,0,604.580,604.580,604.580,100.584,164.129
61,0,387.421,387.421,387.421,100.584,160.861
62,0,128.920,128.920,128.920,113.656,160.135
63,0,606.103,606.103,606.103,123.460,160.135
64,0,584.347,584.347,584.347,123.097,141.979
65,0,406.397,406.397,406.397,111.114,142.342
66,0,96.917,96.917,96.917,96.226,143.068
67,0,735.215,735.215,735.215,100.584,138.711
68,0,322.084,322.084,322.084,112.567,137.259
69,0,252.524,252.524,252.524,121.644,137.259
70,0,616.459,616.459,616.459,119.103,118.013
71,0,157.833,157.833,157.833,110.025,121.644
72,0,257.681,257.681,257.681,99.131,124.186
73,0,204.393,204.393,204.393,99.131,117.287
74,0,257.751,257.751,257.751,110.751,115.835
75,0,408.094,408.094,408.094,118.740,115.108
76,0,697.197,697.197,697.197,114.382,96.589
77,0,204.920,204.920,204.920,107.483,100.221
78,0,82.156,82.156,82.156,95.137,102.762
79,0,155.715,155.715,155.715,92.595,98.042
80,0,244.740,244.740,244.740,100.584,95.500
81,0,377.574,377.574,377.574,111.477,93.684
82,0,207.918,207.918,207.918,106.394,78.070
83,0,358.806,358.806,358.806,99.131,80.975
84,0,364.138,364.138,364.138,90.053,83.880
85,0,353.676,353.676,353.676,88.601,79.886
86,0,274.282,274.282,274.282,96.226,76.618
87,0,720.638,720.638,720.638,104.215,74.802
88,0,553.915,553.915,553.915,98.405,59.914
89,0,228.689,228.689,228.689,92.232,63.183
90,0,418.302,418.302,418.302,82.791,67.540
91,0,117.679,117.679,117.679,81.702,61.730
92,0,420.712,420.712,420.712,88.601,58.099
93,0,542.079,542.079,542.079,96.226,56.283
94,0,403.654,403.654,403.654,90.053,43.211
95,0,416.561,416.561,416.561,82.791,46.116
96,0,150.187,150.187,150.187,76.255,50.837
97,0,874.583,874.583,874.583,74.076,45.753
98,0,566.725,566.725,566.725,79.160,41.032
99,0,280.066,280.066,280.066,87.875,38.854
100,0,330.323,330.323,330.323,82.791,27.597
101,0,214.896,214.896,214.896,77.344,28.686
102,0,359.944,359.944,359.944,69.719,33.770
103,0,325.423,325.423,325.423,65.724,29.776
104,0,304.545,304.545,304.545,70.445,26.508
105,0,617.161,617.161,617.161,77.707,23.240
106,0,279.769,279.769,279.769,71.534,12.346
107,0,414.297,414.297,414.297,66.451,15.251
108,0,306.702,306.702,306.702,61.730,17.793
109,0,343.411,343.411,343.411,59.551,13.435
110,0,483.167,483.167,483.167,63.546,11.983
111,0,321.741,321.741,321.741,68.266,9.441
112,0,-1024.000,-1024.000,-1024.000,64.272,0.363
113,0,370.268,370.268,370.268,59.551,2.542
114,0,2.223,2.223,2.223,55.194,3.631
