 ,Area,Mean,Min,Max,X,Y
1,0,154.439,154.439,154.439,74.268,175.103
2,0,140.967,140.967,140.967,84.396,166.297
3,0,361.528,361.528,361.528,94.230,157.930
4,0,249.333,249.333,249.333,88.359,138.262
5,0,286.937,286.937,286.937,76.030,146.042
6,0,466.130,466.130,466.130,64.434,155.582
7,0,186.021,186.021,186.021,52.399,144.867
8,0,201.114,201.114,201.114,66.930,137.529
9,0,673.944,673.944,673.944,78.965,135.767
10,0,498.503,498.503,498.503,79.846,113.164
11,0,321.543,321.543,321.543,63.701,117.274
12,0,371.394,371.394,371.394,48.436,118.595
13,0,426.884,426.884,426.884,48.436,108.614
14,0,184.732,184.732,184.732,67.076,105.972
15,0,1563.977,1563.977,1563.977,78.818,109.348
16,0,327.933,327.933,327.933,82.341,86.157
17,0,401.736,401.736,401.736,65.755,85.130
18,0,296.191,296.191,296.191,50.491,81.607
19,0,467.756,467.756,467.756,54.600,73.681
20,0,498.519,498.519,498.519,71.333,76.030
21,0,926.979,926.979,926.979,84.396,81.314
22,0,198.879,198.879,198.879,91.148,59.444
23,0,711.453,711.453,711.453,78.231,55.188
24,0,248.279,248.279,248.279,63.260,50.931
25,0,494.402,494.402,494.402,67.076,44.766
26,0,756.835,756.835,756.835,83.222,48.876
27,0,487.719,487.719,487.719,95.257,54.747
28,0,617.177,617.177,617.177,101.569,30.089
29,0,189.326,189.326,189.326,89.093,27.741
30,0,223.886,223.886,223.886,76.910,24.071
31,0,344.708,344.708,344.708,77.644,17.466
32,0,288.436,288.436,288.436,91.881,21.429
33,0,1152.716,1152.716,1152.716,103.770,25.979
34,0,643.836,643.836,643.836,109.348,4.550
35,0,121.992,121.992,121.992,97.606,2.202
36,0,64.805,64.805,64.805,87.185,0.147
