 ,Area,Mean,Min,Max,X,Y
1,0.000,474,474,474,126.116,180.637
2,0.000,399,399,399,139.116,170.354
3,0.000,439,439,439,151.728,165.115
4,0.000,592,592,592,142.996,143.773
5,0.000,483,483,483,131.161,147.459
6,0.000,523,523,523,113.699,156.578
7,0.000,291,291,291,107.490,148.235
8,0.000,339,339,339,122.818,144.355
9,0.000,440,440,440,136.594,139.504
10,0.000,651,651,651,133.101,115.833
11,0.000,343,343,343,119.519,118.549
12,0.000,196,196,196,103.415,121.072
13,0.000,419,419,419,102.251,109.818
14,0.000,390,390,390,117.967,109.624
15,0.000,452,452,452,134.071,110.982
16,0.000,502,502,502,136.012,85.371
17,0.000,262,262,262,120.684,85.177
18,0.000,345,345,345,104.774,83.237
19,0.000,393,393,393,108.266,75.476
20,0.000,265,265,265,123.400,76.252
21,0.000,340,340,340,136.788,81.102
22,0.000,231,231,231,143.967,53.939
23,0.000,425,425,425,129.803,52.969
24,0.000,332,332,332,114.281,48.506
25,0.000,262,262,262,118.743,40.745
26,0.000,366,366,366,131.549,44.820
27,0.000,328,328,328,146.101,49.670
28,0.000,311,311,311,153.280,26.193
29,0.000,394,394,394,139.116,24.253
30,0.000,168,168,168,127.280,18.820
