 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,232,232,232,115.664,186.484,10
2,0.000,298,298,298,135.625,176.914,10
3,0.000,151,151,151,147.109,173.906,10
4,0.000,198,198,198,146.836,148.477,10
5,0.000,248,248,248,130.430,151.758,10
6,0.000,310,310,310,113.750,156.680,10
7,0.000,88,88,88,112.109,150.117,10
8,0.000,257,257,257,130.703,147.109,10
9,0.000,240,240,240,143.828,146.289,10
10,0.000,243,243,243,144.922,119.492,10
11,0.000,263,263,263,129.336,121.406,10
12,0.000,244,244,244,112.930,119.219,10
13,0.000,138,138,138,114.297,110.195,10
14,0.000,277,277,277,131.523,110.742,10
15,0.000,210,210,210,146.289,117.305,10
16,0.000,179,179,179,153.672,90.234,10
17,0.000,319,319,319,136.992,88.867,10
18,0.000,141,141,141,125.508,82.305,10
19,0.000,190,190,190,128.516,78.203,10
20,0.000,326,326,326,143.008,86.133,10
21,0.000,333,333,333,156.406,89.141,10
22,0.000,283,283,283,164.062,63.438,10
23,0.000,210,210,210,148.477,59.336,10
24,0.000,198,198,198,133.164,57.422,10
