 ,Area,Mean,Min,Max,X,Y
1,0.000,225,225,225,107.878,213.040
2,0.000,504,504,504,123.400,208.577
3,0.000,517,517,517,135.818,207.995
4,0.000,604,604,604,136.594,193.055
5,0.000,444,444,444,122.430,192.861
6,0.000,623,623,623,109.236,190.533
7,0.000,377,377,377,107.684,180.443
8,0.000,462,462,462,122.624,180.831
9,0.000,422,422,422,136.400,182.384
10,0.000,448,448,448,138.146,160.847
11,0.000,444,444,444,123.982,162.011
12,0.000,255,255,255,109.624,161.235
13,0.000,274,274,274,110.206,149.593
14,0.000,512,512,512,123.982,149.787
15,0.000,166,166,166,139.892,152.310
16,0.000,573,573,573,140.862,129.415
17,0.000,566,566,566,127.474,129.997
18,0.000,428,428,428,115.057,128.445
19,0.000,421,421,421,117.385,119.131
20,0.000,468,468,468,129.609,119.325
21,0.000,581,581,581,142.996,121.848
22,0.000,518,518,518,147.265,99.535
23,0.000,593,593,593,134.265,99.147
24,0.000,544,544,544,120.878,97.207
25,0.000,425,425,425,122.624,89.834
26,0.000,475,475,475,134.459,90.028
27,0.000,524,524,524,147.847,92.744
28,0.000,531,531,531,151.146,69.849
29,0.000,705,705,705,137.370,71.207
30,0.000,429,429,429,124.176,68.491
31,0.000,293,293,293,124.370,62.476
32,0.000,590,590,590,137.370,61.312
33,0.000,416,416,416,150.952,64.416
34,0.000,563,563,563,153.280,44.432
35,0.000,638,638,638,140.474,44.820
36,0.000,491,491,491,127.863,43.656
37,0.000,383,383,383,127.668,36.865
38,0.000,435,435,435,140.862,36.477
39,0.000,333,333,333,154.250,38.805
40,0.000,382,382,382,156.578,19.597
41,0.000,573,573,573,143.385,21.149
42,0.000,216,216,216,129.609,19.014
