 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,68,68,68,122.688,199.604,8
2,0.000,169,169,169,134.604,192.833,8
3,0.000,41,41,41,146.792,189.583,8
4,0.000,178,178,178,142.458,168.729,8
5,0.000,211,211,211,131.896,172.521,8
6,0.000,235,235,235,117.542,177.396,8
7,0.000,67,67,67,116.458,166.292,8
8,0.000,245,245,245,129.188,163.312,8
9,0.000,180,180,180,142.188,162.229,8
10,0.000,293,293,293,141.104,140.021,8
11,0.000,331,331,331,128.917,142.458,8
12,0.000,235,235,235,115.646,143.000,8
13,0.000,105,105,105,115.104,132.708,8
14,0.000,404,404,404,130.812,131.896,8
15,0.000,85,85,85,144.354,134.333,8
16,0.000,107,107,107,147.604,110.500,8
17,0.000,452,452,452,134.875,112.396,8
18,0.000,356,356,356,120.250,110.500,8
19,0.000,110,110,110,125.396,102.917,8
20,0.000,349,349,349,135.958,101.562,8
21,0.000,281,281,281,148.688,105.354,8
22,0.000,204,204,204,154.646,83.688,8
23,0.000,246,246,246,143.542,83.146,8
24,0.000,313,313,313,128.375,79.896,8
25,0.000,187,187,187,131.083,72.042,8
26,0.000,267,267,267,143.271,73.938,8
27,0.000,290,290,290,154.646,77.458,8
28,0.000,224,224,224,160.875,55.250,8
29,0.000,251,251,251,150.854,55.521,8
30,0.000,238,238,238,137.312,52.542,8
31,0.000,282,282,282,140.562,46.042,8
32,0.000,349,349,349,151.396,46.312,8
33,0.000,183,183,183,163.042,49.021,8
34,0.000,230,230,230,166.833,30.604,8
35,0.000,292,292,292,157.083,28.438,8
36,0.000,292,292,292,144.083,26.271,8
