 ,Area,Mean,Min,Max,X,Y
1,0.000,201,201,201,97.207,217.696
2,0.000,278,278,278,109.236,211.875
3,0.000,369,369,369,120.490,210.129
4,0.000,370,370,370,119.713,189.951
5,0.000,374,374,374,107.490,192.279
6,0.000,441,441,441,94.490,193.831
7,0.000,209,209,209,91.580,179.861
8,0.000,353,353,353,106.132,180.443
9,0.000,391,391,391,118.355,182.384
10,0.000,500,500,500,122.624,158.518
11,0.000,527,527,527,107.878,159.101
12,0.000,327,327,327,95.266,157.548
13,0.000,251,251,251,96.819,146.295
14,0.000,400,400,400,110.788,148.235
15,0.000,409,409,409,123.594,152.116
16,0.000,424,424,424,129.221,127.863
17,0.000,460,460,460,115.639,126.698
18,0.000,372,372,372,103.027,123.206
19,0.000,128,128,128,104.968,114.475
20,0.000,354,354,354,117.773,116.609
21,0.000,262,262,262,130.967,120.684
22,0.000,489,489,489,138.922,97.207
23,0.000,449,449,449,124.370,95.266
24,0.000,474,474,474,112.535,91.968
25,0.000,369,369,369,114.281,84.595
26,0.000,404,404,404,127.280,86.729
27,0.000,330,330,330,139.698,90.222
28,0.000,484,484,484,146.101,71.983
29,0.000,452,452,452,133.683,66.551
30,0.000,414,414,414,121.460,63.446
31,0.000,376,376,376,122.818,57.625
32,0.000,523,523,523,134.653,58.596
33,0.000,380,380,380,144.937,62.088
34,0.000,520,520,520,151.922,44.626
35,0.000,421,421,421,140.668,40.551
36,0.000,479,479,479,129.803,38.417
37,0.000,363,363,363,131.937,31.820
38,0.000,461,461,461,141.638,32.790
39,0.000,328,328,328,149.593,35.507
40,0.000,569,569,569,158.907,18.626
41,0.000,474,474,474,148.429,15.134
42,0.000,347,347,347,136.982,14.164
