 ,Area,Mean,Min,Max,X,Y
1,0.000,320,320,320,115.975,221.712
2,0.000,278,278,278,124.752,214.398
3,0.000,225,225,225,138.544,209.592
4,0.000,283,283,283,128.513,187.441
5,0.000,333,333,333,116.811,193.292
6,0.000,247,247,247,103.647,200.606
7,0.000,209,209,209,98.631,183.471
8,0.000,265,265,265,112.423,181.172
9,0.000,250,250,250,126.633,181.381
10,0.000,165,165,165,124.543,153.589
11,0.000,218,218,218,113.050,157.142
12,0.000,160,160,160,97.169,160.903
13,0.000,99,99,99,98.840,145.439
14,0.000,188,188,188,114.513,145.648
15,0.000,164,164,164,129.558,148.992
16,0.000,180,180,180,131.439,123.080
17,0.000,152,152,152,120.364,122.662
18,0.000,150,150,150,105.109,122.244
19,0.000,87,87,87,110.751,109.498
20,0.000,117,117,117,123.080,113.677
21,0.000,113,113,113,134.364,118.274
22,0.000,66,66,66,141.260,93.825
23,0.000,72,72,72,127.677,95.288
24,0.000,65,65,65,116.811,98.840
25,0.000,39,39,39,122.662,76.272
26,0.000,74,74,74,133.528,80.660
27,0.000,129,129,129,143.977,85.258
28,0.000,143,143,143,153.798,67.705
29,0.000,66,66,66,143.350,63.943
30,0.000,71,71,71,130.812,60.600
31,0.000,52,52,52,134.573,53.913
32,0.000,75,75,75,148.783,56.212
33,0.000,112,112,112,161.112,61.436
34,0.000,81,81,81,168.844,37.614
35,0.000,117,117,117,157.142,36.569
36,0.000,86,86,86,141.051,36.151
