 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,198,198,198,96.983,203.371,10
2,0.000,390,390,390,111.874,197.101,10
3,0.000,298,298,298,126.764,193.575,10
4,0.000,262,262,262,118.927,168.496,10
5,0.000,285,285,285,105.604,172.219,10
6,0.000,334,334,334,91.497,177.313,10
7,0.000,78,78,78,89.342,162.618,10
8,0.000,389,389,389,104.624,161.443,10
9,0.000,200,200,200,120.494,161.247,10
10,0.000,237,237,237,120.690,138.911,10
11,0.000,443,443,443,104.624,136.168,10
12,0.000,278,278,278,91.693,135.581,10
13,0.000,279,279,279,94.632,126.568,10
14,0.000,289,289,289,107.367,129.507,10
15,0.000,239,239,239,122.650,132.446,10
16,0.000,356,356,356,125.980,104.624,10
17,0.000,388,388,388,112.461,105.212,10
18,0.000,245,245,245,94.828,102.861,10
19,0.000,313,313,313,99.530,91.301,10
20,0.000,429,429,429,111.090,93.261,10
21,0.000,364,364,364,128.136,97.963,10
22,0.000,267,267,267,133.034,68.966,10
23,0.000,354,354,354,119.123,67.594,10
24,0.000,301,301,301,104.037,66.223,10
25,0.000,145,145,145,107.563,57.014,10
26,0.000,259,259,259,119.711,58.974,10
27,0.000,259,259,259,133.621,63.088,10
28,0.000,231,231,231,138.716,35.463,10
29,0.000,380,380,380,125.980,34.483,10
30,0.000,455,455,455,112.853,31.544,10
31,0.000,286,286,286,115.400,23.315,10
32,0.000,439,439,439,126.176,25.079,10
33,0.000,495,495,495,139.303,29.389,10
34,0.000,400,400,400,145.377,5.094,10
35,0.000,312,312,312,133.621,4.702,10
36,0.000,282,282,282,121.082,0.588,10
