 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,305,305,305,110.110,203.763,8
2,0.000,407,407,407,119.907,198.277,8
3,0.000,374,374,374,132.054,194.163,8
4,0.000,404,404,404,124.413,173.786,8
5,0.000,320,320,320,113.833,177.901,8
6,0.000,319,319,319,101.098,181.231,8
7,0.000,387,387,387,99.726,171.239,8
8,0.000,392,392,392,111.482,167.908,8
9,0.000,308,308,308,124.805,169.280,8
10,0.000,322,322,322,124.021,143.222,8
11,0.000,437,437,437,111.482,145.965,8
12,0.000,257,257,257,98.943,145.573,8
13,0.000,214,214,214,101.098,134.209,8
14,0.000,346,346,346,112.853,135.385,8
15,0.000,420,420,420,126.372,139.107,8
16,0.000,219,219,219,132.642,114.225,8
17,0.000,313,313,313,118.339,113.441,8
18,0.000,349,349,349,106.584,110.502,8
19,0.000,325,325,325,110.502,101.490,8
20,0.000,399,399,399,122.846,104.037,8
21,0.000,459,459,459,135.189,109.131,8
22,0.000,474,474,474,143.810,85.816,8
23,0.000,519,519,519,130.683,83.464,8
24,0.000,306,306,306,119.319,79.154,8
25,0.000,305,305,305,124.021,73.472,8
26,0.000,520,520,520,135.189,75.627,8
27,0.000,334,334,334,147.532,82.485,8
28,0.000,472,472,472,156.741,59.561,8
29,0.000,577,577,577,143.614,57.602,8
30,0.000,385,385,385,133.230,52.704,8
31,0.000,390,390,390,134.993,48.198,8
32,0.000,546,546,546,145.769,50.745,8
33,0.000,189,189,189,156.349,54.859,8
34,0.000,452,452,452,164.382,32.916,8
35,0.000,562,562,562,151.451,31.544,8
36,0.000,298,298,298,140.479,28.605,8
37,0.000,240,240,240,143.026,25.666,8
38,0.000,562,562,562,154.781,26.058,8
39,0.000,490,490,490,165.753,28.605,8
40,0.000,332,332,332,167.908,6.661,8
41,0.000,280,280,280,156.545,10.384,8
42,0.000,395,395,395,143.026,5.682,8
