 ,Area,Mean,Min,Max,X,Y
1,0.000,274,274,274,113.117,242.337
2,0.000,490,490,490,118.355,226.621
3,0.000,303,303,303,129.609,212.263
4,0.000,304,304,304,109.818,202.174
5,0.000,248,248,248,101.475,215.368
6,0.000,173,173,173,89.834,227.591
7,0.000,249,249,249,78.580,209.935
8,0.000,236,236,236,92.550,199.846
9,0.000,324,324,324,106.326,194.413
10,0.000,198,198,198,97.013,173.846
11,0.000,190,190,190,84.401,180.249
12,0.000,125,125,125,67.715,186.070
13,0.000,125,125,125,63.252,171.518
14,0.000,155,155,155,78.386,167.250
15,0.000,138,138,138,96.236,166.279
16,0.000,111,111,111,90.804,142.026
17,0.000,115,115,115,76.640,146.101
18,0.000,107,107,107,59.566,146.877
19,0.000,118,118,118,63.058,134.265
20,0.000,105,105,105,78.386,133.877
21,0.000,141,141,141,92.938,136.206
22,0.000,168,168,168,95.072,111.758
23,0.000,127,127,127,79.938,112.923
24,0.000,48,48,48,64.804,108.848
25,0.000,114,114,114,69.849,99.535
26,0.000,159,159,159,84.013,101.669
27,0.000,203,203,203,97.983,105.162
28,0.000,142,142,142,102.639,82.849
29,0.000,211,211,211,89.834,81.491
30,0.000,164,164,164,75.088,76.834
31,0.000,111,111,111,78.386,68.685
32,0.000,133,133,133,92.550,72.177
33,0.000,283,283,283,104.385,75.864
34,0.000,349,349,349,112.146,54.521
35,0.000,363,363,363,95.848,50.835
36,0.000,209,209,209,86.923,45.402
37,0.000,180,180,180,90.222,40.551
38,0.000,207,207,207,101.475,43.850
39,0.000,182,182,182,113.893,49.282
40,0.000,180,180,180,121.460,26.969
41,0.000,274,274,274,106.714,24.835
42,0.000,133,133,133,96.236,20.179
43,0.000,40,40,40,98.759,14.940
44,0.000,214,214,214,110.012,17.268
45,0.000,296,296,296,121.848,22.895
46,0.000,142,142,142,129.997,4.269
47,0.000,238,238,238,116.997,0.388
48,0.000,152,152,152,104.968,0.194
