 ,Area,Mean,Min,Max,X,Y
1,0.000,199,199,199,92.162,213.816
2,0.000,263,263,263,105.744,209.741
3,0.000,429,429,429,119.519,206.055
4,0.000,270,270,270,118.937,185.100
5,0.000,513,513,513,105.162,186.458
6,0.000,171,171,171,87.311,187.622
7,0.000,252,252,252,88.475,179.667
8,0.000,469,469,469,102.639,178.503
9,0.000,454,454,454,119.519,179.473
10,0.000,225,225,225,120.684,155.220
11,0.000,434,434,434,104.385,154.250
12,0.000,273,273,273,88.669,153.086
13,0.000,391,391,391,93.908,144.937
14,0.000,185,185,185,106.714,146.877
15,0.000,270,270,270,122.818,150.952
16,0.000,484,484,484,127.280,123.982
17,0.000,477,477,477,112.535,123.206
18,0.000,178,178,178,95.848,120.296
19,0.000,387,387,387,103.221,109.818
20,0.000,358,358,358,115.445,113.117
21,0.000,309,309,309,129.027,120.490
22,0.000,295,295,295,137.564,95.654
23,0.000,380,380,380,124.952,99.535
24,0.000,335,335,335,109.430,97.207
25,0.000,169,169,169,113.893,85.565
26,0.000,406,406,406,125.728,88.281
27,0.000,400,400,400,138.534,90.222
28,0.000,476,476,476,146.877,67.327
29,0.000,456,456,456,134.265,64.804
30,0.000,425,425,425,120.684,61.312
31,0.000,157,157,157,123.788,56.267
32,0.000,372,372,372,134.847,58.013
33,0.000,338,338,338,148.235,64.028
34,0.000,726,726,726,154.638,39.969
35,0.000,633,633,633,141.638,37.253
36,0.000,231,231,231,123.982,34.730
37,0.000,262,262,262,126.116,28.716
38,0.000,565,565,565,141.250,29.880
39,0.000,569,569,569,156.772,35.507
40,0.000,410,410,410,158.713,12.612
41,0.000,454,454,454,145.131,12.612
42,0.000,317,317,317,132.325,12.806
