 ,Area,Mean,Min,Max,X,Y
1,0.000,488,488,488,116.803,197.518
2,0.000,423,423,423,128.639,191.309
3,0.000,281,281,281,138.728,188.204
4,0.000,397,397,397,133.101,163.563
5,0.000,527,527,527,122.430,168.802
6,0.000,306,306,306,107.684,173.070
7,0.000,231,231,231,107.102,160.653
8,0.000,381,381,381,119.713,158.324
9,0.000,410,410,410,132.519,158.324
10,0.000,445,445,445,135.818,133.101
11,0.000,491,491,491,119.907,134.847
12,0.000,396,396,396,105.550,136.206
13,0.000,483,483,483,109.236,123.206
14,0.000,408,408,408,122.818,125.340
15,0.000,521,521,521,136.594,127.863
16,0.000,241,241,241,144.355,102.057
17,0.000,438,438,438,130.191,102.251
18,0.000,387,387,387,115.639,98.565
19,0.000,301,301,301,119.325,90.028
20,0.000,385,385,385,132.907,92.356
21,0.000,326,326,326,144.937,98.177
22,0.000,468,468,468,155.220,72.565
23,0.000,541,541,541,140.862,70.819
24,0.000,347,347,347,129.803,65.774
25,0.000,303,303,303,132.713,58.984
26,0.000,465,465,465,144.355,62.282
27,0.000,388,388,388,155.608,67.909
28,0.000,432,432,432,165.503,42.880
29,0.000,584,584,584,152.310,41.327
30,0.000,347,347,347,141.832,36.865
31,0.000,249,249,249,143.579,31.626
32,0.000,550,550,550,155.026,33.954
33,0.000,340,340,340,166.085,39.775
34,0.000,533,533,533,175.787,16.298
35,0.000,672,672,672,162.593,15.328
36,0.000,398,398,398,151.534,11.253
