 ,Area,Mean,Min,Max,X,Y
1,0.000,595,595,595,117.579,212.651
2,0.000,465,465,465,133.683,206.443
3,0.000,845,845,845,148.429,204.114
4,0.000,567,567,567,146.877,181.996
5,0.000,656,656,656,131.937,184.518
6,0.000,564,564,564,116.027,187.816
7,0.000,279,279,279,113.699,181.607
8,0.000,562,562,562,130.773,179.279
9,0.000,802,802,802,147.071,177.921
10,0.000,733,733,733,146.683,155.414
11,0.000,490,490,490,132.131,155.802
12,0.000,319,319,319,115.639,155.802
13,0.000,382,382,382,116.803,146.877
14,0.000,868,868,868,133.683,148.623
15,0.000,594,594,594,149.787,152.116
16,0.000,389,389,389,149.399,123.206
17,0.000,533,533,533,134.459,124.952
18,0.000,252,252,252,114.863,122.818
19,0.000,486,486,486,119.713,112.147
20,0.000,540,540,540,136.206,114.475
21,0.000,407,407,407,150.952,117.385
22,0.000,306,306,306,153.668,90.610
23,0.000,656,656,656,139.116,90.998
24,0.000,763,763,763,123.400,88.669
25,0.000,465,465,465,127.086,78.386
26,0.000,440,440,440,140.862,81.491
27,0.000,534,534,534,154.638,85.759
28,0.000,514,514,514,157.742,73.147
29,0.000,498,498,498,145.325,67.133
30,0.000,280,280,280,133.683,63.446
31,0.000,540,540,540,136.206,53.939
32,0.000,399,399,399,148.817,55.879
33,0.000,499,499,499,161.429,60.148
34,0.000,435,435,435,166.085,35.701
35,0.000,396,396,396,150.563,34.730
36,0.000,280,280,280,140.280,31.238
37,0.000,178,178,178,141.638,24.835
38,0.000,458,458,458,154.444,27.358
39,0.000,632,632,632,166.862,31.432
40,0.000,357,357,357,171.518,15.910
41,0.000,339,339,339,158.518,14.746
42,0.000,276,276,276,146.683,12.418
