 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,75,75,75,133.984,206.172,9
2,0.000,78,78,78,151.211,199.062,9
3,0.000,124,124,124,165.430,191.406,9
4,0.000,221,221,221,159.688,173.086,9
5,0.000,159,159,159,148.385,177.917,9
6,0.000,100,100,100,128.698,183.750,9
7,0.000,50,50,50,114.844,174.271,9
8,0.000,118,118,118,134.167,168.073,9
9,0.000,105,105,105,152.396,167.344,9
10,0.000,81,81,81,148.750,142.188,9
11,0.000,97,97,97,133.438,146.927,9
12,0.000,50,50,50,112.292,147.656,9
13,0.000,52,52,52,117.396,135.625,9
14,0.000,67,67,67,135.625,135.260,9
15,0.000,49,49,49,154.219,136.719,9
16,0.000,84,84,84,158.229,109.375,9
17,0.000,69,69,69,142.188,110.833,9
18,0.000,79,79,79,122.865,106.458,9
19,0.000,59,59,59,123.958,97.344,9
20,0.000,46,46,46,142.552,98.802,9
21,0.000,179,179,179,159.323,103.542,9
22,0.000,120,120,120,165.156,75.833,9
23,0.000,140,140,140,150.208,77.292,9
24,0.000,86,86,86,131.615,68.906,9
25,0.000,77,77,77,138.177,60.521,9
26,0.000,133,133,133,153.125,60.521,9
27,0.000,218,218,218,168.073,67.083,9
28,0.000,88,88,88,175.365,40.469,9
29,0.000,160,160,160,161.146,40.469,9
30,0.000,104,104,104,145.833,33.177,9
31,0.000,140,140,140,151.667,27.344,9
32,0.000,170,170,170,166.979,31.354,9
33,0.000,134,134,134,177.552,37.188,9
34,0.000,83,83,83,185.938,11.302,9
35,0.000,196,196,196,175.729,12.031,9
36,0.000,146,146,146,154.219,6.927,9
