 ,Area,Mean,Min,Max,X,Y
1,0.000,519,519,519,121.072,248.158
2,0.000,322,322,322,123.788,233.800
3,0.000,428,428,428,134.847,223.711
4,0.000,310,310,310,119.519,214.398
5,0.000,291,291,291,111.370,224.099
6,0.000,183,183,183,100.699,235.740
7,0.000,230,230,230,88.863,223.129
8,0.000,349,349,349,101.475,213.234
9,0.000,191,191,191,116.027,208.383
10,0.000,234,234,234,108.266,186.652
11,0.000,208,208,208,96.430,191.891
12,0.000,189,189,189,79.938,196.935
13,0.000,288,288,288,77.416,183.160
14,0.000,258,258,258,92.744,179.473
15,0.000,274,274,274,106.714,177.921
16,0.000,220,220,220,105.744,153.668
17,0.000,289,289,289,91.968,155.608
18,0.000,202,202,202,76.834,154.832
19,0.000,264,264,264,79.356,142.608
20,0.000,332,332,332,93.132,143.191
21,0.000,258,258,258,107.296,145.713
22,0.000,256,256,256,113.699,119.713
23,0.000,216,216,216,98.953,119.131
24,0.000,233,233,233,84.401,116.221
25,0.000,134,134,134,88.475,106.520
26,0.000,251,251,251,103.221,108.654
27,0.000,202,202,202,115.639,111.952
28,0.000,210,210,210,119.131,85.371
29,0.000,235,235,235,110.594,85.759
30,0.000,191,191,191,102.057,82.655
