 ,Area,Mean,Min,Max,X,Y
1,0.000,207,207,207,102.060,213.045
2,0.000,372,372,372,115.642,204.313
3,0.000,252,252,252,129.806,201.597
4,0.000,187,187,187,127.090,180.060
5,0.000,226,226,226,110.209,185.299
6,0.000,169,169,169,91.388,190.149
7,0.000,362,362,362,91.194,173.075
8,0.000,282,282,282,108.657,173.851
9,0.000,221,221,221,126.701,174.045
10,0.000,284,284,284,125.343,146.299
11,0.000,213,213,213,108.269,150.761
12,0.000,281,281,281,91.388,152.119
13,0.000,145,145,145,90.418,136.791
14,0.000,385,385,385,107.493,136.015
15,0.000,230,230,230,124.955,138.731
16,0.000,178,178,178,126.119,111.179
17,0.000,303,303,303,110.209,114.478
18,0.000,272,272,272,92.940,112.537
19,0.000,227,227,227,94.881,99.537
20,0.000,264,264,264,110.791,100.701
21,0.000,184,184,184,126.701,105.552
22,0.000,246,246,246,130.388,79.552
23,0.000,336,336,336,113.313,79.746
24,0.000,272,272,272,98.567,75.090
25,0.000,207,207,207,101.672,64.806
26,0.000,203,203,203,116.806,68.687
27,0.000,236,236,236,131.164,73.731
28,0.000,154,154,154,139.701,48.701
29,0.000,334,334,334,122.239,48.701
30,0.000,259,259,259,106.716,42.104
31,0.000,318,318,318,110.209,32.985
32,0.000,194,194,194,123.985,37.254
33,0.000,158,158,158,140.866,44.433
34,0.000,241,241,241,146.299,19.209
35,0.000,375,375,375,129.224,17.657
36,0.000,245,245,245,113.701,13.776
