 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,368,368,368,93.848,196.514,8
2,0.000,531,531,531,105.996,190.636,8
3,0.000,270,270,270,120.494,185.150,8
4,0.000,707,707,707,115.008,162.031,8
5,0.000,391,391,391,100.706,166.341,8
6,0.000,428,428,428,84.444,172.219,8
7,0.000,161,161,161,83.073,160.463,8
8,0.000,271,271,271,98.159,157.524,8
9,0.000,395,395,395,115.792,156.349,8
10,0.000,509,509,509,115.008,134.013,8
11,0.000,261,261,261,99.334,131.662,8
12,0.000,188,188,188,79.154,133.817,8
13,0.000,355,355,355,87.971,125.197,8
14,0.000,329,329,329,102.273,123.629,8
15,0.000,516,516,516,118.927,126.372,8
16,0.000,453,453,453,123.237,103.057,8
17,0.000,416,416,416,104.428,99.726,8
18,0.000,276,276,276,86.599,98.551,8
19,0.000,344,344,344,91.889,92.673,8
20,0.000,624,624,624,106.780,94.240,8
21,0.000,658,658,658,124.609,95.416,8
22,0.000,467,467,467,130.878,72.101,8
23,0.000,290,290,290,113.049,69.946,8
24,0.000,383,383,383,93.457,67.986,8
25,0.000,157,157,157,99.138,62.108,8
26,0.000,388,388,388,115.400,64.656,8
27,0.000,422,422,422,130.487,67.594,8
28,0.000,567,567,567,138.716,40.753,8
29,0.000,419,419,419,123.041,39.577,8
30,0.000,326,326,326,105.800,37.814,8
31,0.000,202,202,202,109.131,30.173,8
32,0.000,494,494,494,125.980,34.875,8
33,0.000,519,519,519,139.107,36.050,8
34,0.000,344,344,344,143.222,13.127,8
35,0.000,556,556,556,130.095,12.343,8
36,0.000,351,351,351,117.751,9.796,8
