 ,Area,Mean,Min,Max,X,Y
1,0.000,347,347,347,119.713,208.771
2,0.000,494,494,494,129.997,198.876
3,0.000,494,494,494,142.802,193.831
4,0.000,261,261,261,136.400,172.488
5,0.000,395,395,395,122.236,180.637
6,0.000,358,358,358,107.684,185.876
7,0.000,379,379,379,103.609,170.354
8,0.000,419,419,419,117.191,167.832
9,0.000,406,406,406,130.579,167.056
10,0.000,388,388,388,129.997,145.325
11,0.000,378,378,378,116.997,145.325
12,0.000,371,371,371,103.415,146.877
13,0.000,290,290,290,102.833,134.265
14,0.000,361,361,361,119.907,133.489
15,0.000,435,435,435,134.653,135.041
16,0.000,334,334,334,137.952,110.594
17,0.000,410,410,410,123.400,111.564
18,0.000,300,300,300,108.848,108.460
19,0.000,310,310,310,111.176,98.953
20,0.000,397,397,397,127.474,100.311
21,0.000,386,386,386,141.056,104.580
22,0.000,253,253,253,146.295,83.819
23,0.000,290,290,290,133.101,78.968
24,0.000,235,235,235,116.803,77.028
25,0.000,229,229,229,122.430,66.357
26,0.000,390,390,390,135.430,71.401
27,0.000,353,353,353,150.563,75.088
28,0.000,337,337,337,156.966,51.417
29,0.000,322,322,322,142.220,49.864
30,0.000,227,227,227,128.057,48.118
31,0.000,261,261,261,132.131,40.163
32,0.000,210,210,210,144.355,43.268
33,0.000,357,357,357,158.518,46.178
34,0.000,342,342,342,162.399,23.865
35,0.000,194,194,194,148.817,23.283
36,0.000,132,132,132,134.459,21.925
