 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,617,617,617,123.825,230.017,11
2,0.000,402,402,402,132.054,219.633,11
3,0.000,377,377,377,144.397,213.755,11
4,0.000,441,441,441,131.466,195.338,11
5,0.000,319,319,319,120.103,201.020,11
6,0.000,165,165,165,106.584,208.073,11
7,0.000,476,476,476,98.551,196.514,11
8,0.000,510,510,510,111.090,192.399,11
9,0.000,398,398,398,126.372,189.656,11
10,0.000,544,544,544,122.062,167.908,11
11,0.000,422,422,422,109.523,168.888,11
12,0.000,315,315,315,95.612,169.868,11
13,0.000,384,384,384,97.375,156.937,11
14,0.000,400,400,400,108.935,156.937,11
15,0.000,450,450,450,123.825,159.484,11
16,0.000,284,284,284,129.115,135.973,11
17,0.000,408,408,408,115.988,134.405,11
18,0.000,388,388,388,102.469,131.270,11
19,0.000,200,200,200,106.976,121.082,11
20,0.000,320,320,320,118.143,122.454,11
21,0.000,189,189,189,131.466,127.744,11
22,0.000,424,424,424,139.107,103.253,11
23,0.000,423,423,423,126.764,101.294,11
24,0.000,342,342,342,115.400,97.571,11
25,0.000,211,211,211,119.515,89.146,11
26,0.000,413,413,413,128.723,91.106,11
27,0.000,386,386,386,140.675,96.983,11
28,0.000,311,311,311,151.451,74.648,11
29,0.000,608,608,608,138.520,72.297,11
30,0.000,372,372,372,128.331,67.398,11
31,0.000,371,371,371,130.291,61.717,11
32,0.000,489,489,489,140.283,64.460,11
33,0.000,445,445,445,152.038,69.750,11
34,0.000,457,457,457,161.247,48.981,11
35,0.000,618,618,618,149.687,47.022,11
36,0.000,486,486,486,138.911,42.908,11
37,0.000,331,331,331,141.850,36.442,11
38,0.000,379,379,379,151.647,38.597,11
39,0.000,312,312,312,162.814,43.691,11
40,0.000,505,505,505,171.435,22.923,11
41,0.000,561,561,561,160.267,21.160,11
42,0.000,405,405,405,149.687,16.850,11
