 ,Area,Mean,Min,Max,X,Y
1,0.000,179,179,179,124.564,176.757
2,0.000,229,229,229,137.370,168.996
3,0.000,303,303,303,150.563,164.533
4,0.000,283,283,283,143.191,141.638
5,0.000,201,201,201,130.967,146.101
6,0.000,213,213,213,115.639,149.399
7,0.000,217,217,217,112.341,139.504
8,0.000,303,303,303,126.698,136.982
9,0.000,184,184,184,141.250,136.400
10,0.000,120,120,120,138.340,110.982
11,0.000,290,290,290,125.922,113.505
12,0.000,231,231,231,111.758,112.341
13,0.000,142,142,142,113.117,105.162
14,0.000,175,175,175,127.474,106.908
15,0.000,185,185,185,141.638,107.878
16,0.000,278,278,278,143.191,83.043
17,0.000,159,159,159,131.743,82.073
18,0.000,183,183,183,116.609,79.550
19,0.000,100,100,100,120.490,72.177
20,0.000,209,209,209,135.041,74.118
21,0.000,268,268,268,147.071,78.580
22,0.000,208,208,208,153.668,53.551
23,0.000,242,242,242,141.250,52.387
24,0.000,264,264,264,130.385,49.088
25,0.000,112,112,112,128.251,42.686
26,0.000,229,229,229,141.638,46.372
27,0.000,235,235,235,155.608,50.058
28,0.000,342,342,342,162.205,25.999
29,0.000,363,363,363,148.235,23.089
30,0.000,246,246,246,135.818,18.432
