 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,268,268,268,95.156,213.643,8
2,0.000,482,482,482,108.646,206.716,8
3,0.000,178,178,178,123.958,202.705,8
4,0.000,193,193,193,117.031,179.008,8
5,0.000,237,237,237,105.365,181.195,8
6,0.000,356,356,356,87.500,188.487,8
7,0.000,195,195,195,86.406,181.195,8
8,0.000,373,373,373,105.365,176.820,8
9,0.000,468,468,468,118.125,175.727,8
10,0.000,203,203,203,115.938,147.654,8
11,0.000,492,492,492,102.083,153.487,8
12,0.000,171,171,171,83.854,151.664,8
13,0.000,146,146,146,84.583,144.008,8
14,0.000,411,411,411,102.812,141.456,8
15,0.000,271,271,271,117.396,144.008,8
16,0.000,198,198,198,121.042,114.113,8
17,0.000,430,430,430,105.365,116.300,8
18,0.000,261,261,261,88.229,114.113,8
19,0.000,233,233,233,90.052,106.457,8
20,0.000,376,376,376,108.281,106.092,8
21,0.000,211,211,211,121.042,111.196,8
22,0.000,253,253,253,125.781,79.478,8
23,0.000,436,436,436,109.740,80.936,8
24,0.000,335,335,335,94.062,78.749,8
25,0.000,176,176,176,95.521,72.916,8
26,0.000,382,382,382,112.292,74.009,8
27,0.000,239,239,239,126.510,76.926,8
28,0.000,218,218,218,131.979,48.124,8
29,0.000,401,401,401,117.031,47.760,8
30,0.000,543,543,543,102.448,45.572,8
31,0.000,223,223,223,103.542,40.104,8
32,0.000,501,501,501,118.125,40.833,8
33,0.000,257,257,257,132.708,45.208,8
34,0.000,228,228,228,139.271,20.052,8
35,0.000,276,276,276,126.510,20.416,8
36,0.000,168,168,168,109.740,15.677,8
