 ,Area,Mean,Min,Max,X,Y
1,0.000,363,363,363,97.401,228.756
2,0.000,448,448,448,107.102,221.189
3,0.000,354,354,354,115.639,214.398
4,0.000,273,273,273,105.356,196.741
5,0.000,330,330,330,96.042,201.592
6,0.000,203,203,203,85.759,206.249
7,0.000,232,232,232,77.416,194.607
8,0.000,292,292,292,90.998,191.115
9,0.000,314,314,314,104.968,188.592
10,0.000,350,350,350,103.609,163.951
11,0.000,396,396,396,90.222,167.250
12,0.000,185,185,185,75.476,168.802
13,0.000,108,108,108,75.282,153.474
14,0.000,319,319,319,88.281,155.220
15,0.000,329,329,329,103.415,157.354
16,0.000,222,222,222,107.490,129.221
17,0.000,415,415,415,93.520,131.549
18,0.000,273,273,273,79.550,129.609
19,0.000,309,309,309,83.237,117.191
20,0.000,358,358,358,94.878,119.325
21,0.000,238,238,238,105.938,123.594
22,0.000,265,265,265,116.997,98.759
23,0.000,420,420,420,102.639,96.819
24,0.000,236,236,236,89.834,92.938
25,0.000,146,146,146,91.774,82.267
26,0.000,224,224,224,103.415,86.729
27,0.000,361,361,361,117.967,91.192
28,0.000,297,297,297,126.310,66.357
29,0.000,482,482,482,112.729,64.804
30,0.000,265,265,265,98.565,60.536
31,0.000,102,102,102,102.057,51.029
32,0.000,314,314,314,114.087,56.073
33,0.000,416,416,416,127.474,60.924
34,0.000,410,410,410,135.041,37.835
35,0.000,613,613,613,120.684,36.283
36,0.000,412,412,412,110.400,32.402
37,0.000,141,141,141,111.564,25.029
38,0.000,304,304,304,123.594,28.522
39,0.000,286,286,286,136.400,32.402
40,0.000,399,399,399,141.250,10.089
41,0.000,477,477,477,127.863,9.313
42,0.000,348,348,348,116.221,7.567
