 ,Area,Mean,Min,Max,X,Y
1,0.000,363,363,363,125.728,220.413
2,0.000,338,338,338,134.653,210.905
3,0.000,342,342,342,145.325,201.980
4,0.000,409,409,409,133.489,181.413
5,0.000,436,436,436,123.206,188.398
6,0.000,355,355,355,107.684,199.846
7,0.000,179,179,179,100.893,184.906
8,0.000,300,300,300,114.475,180.637
9,0.000,367,367,367,130.967,175.593
10,0.000,326,326,326,124.952,150.757
11,0.000,350,350,350,112.923,155.026
12,0.000,222,222,222,97.595,156.966
13,0.000,92,92,92,96.430,144.355
14,0.000,167,167,167,110.400,142.996
15,0.000,176,176,176,124.758,144.937
16,0.000,241,241,241,126.504,119.325
17,0.000,211,211,211,111.370,117.773
18,0.000,128,128,128,97.789,115.057
19,0.000,175,175,175,103.997,105.550
20,0.000,202,202,202,116.027,108.072
21,0.000,182,182,182,126.310,110.788
22,0.000,411,411,411,137.370,90.998
23,0.000,229,229,229,126.504,85.565
24,0.000,249,249,249,116.415,82.461
25,0.000,133,133,133,117.385,77.222
26,0.000,200,200,200,129.027,81.102
27,0.000,141,141,141,141.638,85.371
28,0.000,382,382,382,150.175,58.402
29,0.000,307,307,307,134.653,56.461
30,0.000,165,165,165,122.236,52.581
31,0.000,126,126,126,125.340,45.402
32,0.000,384,384,384,138.728,47.730
33,0.000,411,411,411,151.922,53.163
34,0.000,235,235,235,160.265,27.746
35,0.000,292,292,292,146.489,25.805
36,0.000,219,219,219,133.683,22.313
