 ,Area,Mean,Min,Max,X,Y
1,0.000,203,203,203,84.013,233.412
2,0.000,349,349,349,97.013,224.099
3,0.000,318,318,318,114.281,220.606
4,0.000,216,216,216,108.460,193.831
5,0.000,352,352,352,93.132,199.070
6,0.000,135,135,135,74.118,203.726
7,0.000,190,190,190,73.730,185.682
8,0.000,512,512,512,91.192,182.772
9,0.000,222,222,222,110.206,182.966
10,0.000,218,218,218,110.206,154.832
11,0.000,215,215,215,93.520,157.936
12,0.000,332,332,332,74.118,156.384
13,0.000,111,111,111,77.804,140.862
14,0.000,283,283,283,94.878,140.862
15,0.000,388,388,388,112.729,144.161
16,0.000,391,391,391,117.579,116.609
17,0.000,433,433,433,101.281,116.415
18,0.000,326,326,326,84.983,110.012
19,0.000,203,203,203,90.028,98.371
20,0.000,376,376,376,105.356,100.505
21,0.000,156,156,156,121.266,109.042
22,0.000,417,417,417,131.549,78.580
23,0.000,360,360,360,115.251,76.640
24,0.000,203,203,203,98.565,70.431
25,0.000,200,200,200,102.251,62.476
26,0.000,490,490,490,116.997,66.163
27,0.000,235,235,235,133.101,73.147
28,0.000,339,339,339,141.056,40.939
29,0.000,346,346,346,125.728,41.521
30,0.000,391,391,391,112.923,36.283
31,0.000,207,207,207,114.281,28.134
32,0.000,374,374,374,128.833,31.238
33,0.000,189,189,189,142.414,36.671
34,0.000,289,289,289,148.041,3.881
35,0.000,292,292,292,132.131,8.343
36,0.000,298,298,298,118.937,3.492
