 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,1,1,1,74.740,227.500,6
2,0.000,119,119,119,89.323,220.208,6
3,0.000,109,109,109,101.719,215.833,6
4,0.000,138,138,138,97.344,194.688,6
5,0.000,115,115,115,85.312,198.698,6
6,0.000,119,119,119,70.365,201.979,6
7,0.000,68,68,68,69.271,192.865,6
8,0.000,122,122,122,81.667,186.667,6
9,0.000,65,65,65,98.438,185.938,6
10,0.000,112,112,112,96.250,161.875,6
11,0.000,104,104,104,85.312,164.792,6
12,0.000,102,102,102,70.000,165.156,6
13,0.000,60,60,60,69.635,156.042,6
14,0.000,150,150,150,81.302,152.396,6
15,0.000,140,140,140,95.156,154.219,6
16,0.000,54,54,54,100.260,127.604,6
17,0.000,80,80,80,89.323,130.521,6
18,0.000,111,111,111,71.823,129.062,6
19,0.000,91,91,91,74.375,119.219,6
20,0.000,141,141,141,87.135,118.490,6
21,0.000,141,141,141,100.625,122.500,6
22,0.000,118,118,118,106.458,98.802,6
23,0.000,64,64,64,96.979,97.708,6
24,0.000,133,133,133,80.938,94.792,6
25,0.000,66,66,66,81.302,86.771,6
26,0.000,173,173,173,95.885,86.771,6
27,0.000,158,158,158,109.010,92.240,6
28,0.000,104,104,104,111.198,66.354,6
29,0.000,108,108,108,102.812,67.083,6
30,0.000,83,83,83,87.500,61.250,6
31,0.000,57,57,57,89.323,55.417,6
32,0.000,158,158,158,101.719,56.875,6
33,0.000,140,140,140,115.573,60.885,6
34,0.000,109,109,109,122.135,38.281,6
35,0.000,125,125,125,109.740,36.823,6
36,0.000,69,69,69,94.062,30.625,6
37,0.000,43,43,43,94.427,25.521,6
38,0.000,170,170,170,107.917,28.073,6
39,0.000,156,156,156,122.500,36.458,6
40,0.000,102,102,102,125.417,12.396,6
41,0.000,144,144,144,113.750,11.302,6
42,0.000,91,91,91,99.896,8.385,6
