 ,Area,Mean,Min,Max,X,Y
1,0.000,351,351,351,100.311,162.787
2,0.000,391,391,391,114.475,158.713
3,0.000,318,318,318,128.057,157.354
4,0.000,328,328,328,129.803,135.430
5,0.000,439,439,439,115.251,134.653
6,0.000,284,284,284,101.087,135.430
7,0.000,412,412,412,100.505,125.146
8,0.000,366,366,366,113.505,125.922
9,0.000,348,348,348,123.594,126.698
10,0.000,539,539,539,129.803,100.505
11,0.000,457,457,457,118.937,100.117
12,0.000,302,302,302,103.609,99.923
13,0.000,312,312,312,104.774,90.222
14,0.000,438,438,438,117.191,91.386
15,0.000,251,251,251,130.385,94.102
16,0.000,519,519,519,134.265,65.192
17,0.000,496,496,496,122.236,66.745
18,0.000,198,198,198,108.654,65.386
19,0.000,237,237,237,111.564,54.715
20,0.000,454,454,454,122.624,55.297
21,0.000,382,382,382,135.430,57.819
22,0.000,299,299,299,141.638,29.298
23,0.000,496,496,496,129.415,31.238
24,0.000,280,280,280,115.057,28.910
