 ,Area,Mean,Min,Max,X,Y
1,0.000,347,347,347,172.128,231.104
2,0.000,414,414,414,185.471,223.898
3,0.000,0,0,0,200.949,221.763
4,0.000,539,539,539,193.744,199.881
5,0.000,554,554,554,182.001,203.883
6,0.000,344,344,344,165.723,204.684
7,0.000,328,328,328,163.855,191.875
8,0.000,585,585,585,178.532,188.939
9,0.000,302,302,302,194.811,190.540
10,0.000,291,291,291,196.145,167.056
11,0.000,393,393,393,181.201,167.857
12,0.000,312,312,312,167.591,165.722
13,0.000,378,378,378,167.591,155.581
14,0.000,108,108,108,182.268,156.916
15,0.000,309,309,309,196.679,160.919
16,0.000,200,200,200,201.749,135.833
17,0.000,391,391,391,187.872,135.833
18,0.000,417,417,417,175.063,131.564
19,0.000,217,217,217,175.330,123.825
20,0.000,245,245,245,189.207,124.625
21,0.000,191,191,191,202.817,130.229
22,0.000,239,239,239,208.688,106.745
23,0.000,327,327,327,195.345,105.678
24,0.000,254,254,254,182.268,100.074
25,0.000,366,366,366,185.471,91.801
26,0.000,318,318,318,198.280,94.203
27,0.000,249,249,249,210.556,99.273
28,0.000,109,109,109,216.694,76.857
29,0.000,259,259,259,204.418,74.722
30,0.000,148,148,148,190.541,69.918
31,0.000,186,186,186,194.010,62.980
32,0.000,207,207,207,207.354,64.047
33,0.000,225,225,225,218.562,69.651
34,0.000,122,122,122,226.301,49.903
35,0.000,98,98,98,213.758,46.968
36,0.000,203,203,203,202.283,43.499
37,0.000,86,86,86,202.016,35.760
38,0.000,117,117,117,216.160,38.962
39,0.000,79,79,79,228.970,41.631
40,0.000,66,66,66,235.374,23.751
41,0.000,106,106,106,223.899,17.079
42,0.000,126,126,126,211.357,19.214
