 ,Area,Mean,Min,Max,X,Y
1,0.000,159,159,159,122.430,200.816
2,0.000,292,292,292,136.012,194.025
3,0.000,327,327,327,145.907,189.368
4,0.000,341,341,341,142.996,169.190
5,0.000,223,223,223,128.639,174.623
6,0.000,219,219,219,115.057,179.085
7,0.000,228,228,228,108.654,172.488
8,0.000,193,193,193,121.848,169.190
9,0.000,252,252,252,135.041,166.474
10,0.000,236,236,236,137.370,144.937
11,0.000,338,338,338,120.296,147.847
12,0.000,298,298,298,101.475,151.728
13,0.000,68,68,68,104.191,134.071
14,0.000,168,168,168,120.490,135.624
15,0.000,281,281,281,137.758,137.564
16,0.000,286,286,286,139.504,112.729
17,0.000,263,263,263,123.594,113.505
18,0.000,183,183,183,107.490,111.564
19,0.000,195,195,195,111.564,100.505
20,0.000,204,204,204,126.504,102.639
21,0.000,274,274,274,141.638,107.878
22,0.000,293,293,293,145.907,87.699
23,0.000,284,284,284,132.519,84.207
24,0.000,263,263,263,115.251,77.416
25,0.000,160,160,160,122.042,71.983
26,0.000,223,223,223,133.489,77.804
27,0.000,352,352,352,151.922,85.177
28,0.000,343,343,343,160.265,61.118
29,0.000,251,251,251,145.713,58.596
30,0.000,138,138,138,130.191,51.611
31,0.000,226,226,226,136.982,46.372
32,0.000,261,261,261,149.787,51.611
33,0.000,269,269,269,164.145,59.178
34,0.000,281,281,281,174.429,34.148
35,0.000,205,205,205,159.683,31.432
36,0.000,260,260,260,145.131,29.492
37,0.000,190,190,190,150.563,20.955
38,0.000,280,280,280,163.951,25.029
39,0.000,314,314,314,176.563,30.462
40,0.000,264,264,264,184.324,6.015
41,0.000,313,313,313,170.936,6.015
42,0.000,254,254,254,158.713,3.686
