 ,Area,Mean,Min,Max,X,Y
1,0.000,596,596,596,104.064,226.309
2,0.000,383,383,383,114.095,219.413
3,0.000,328,328,328,127.260,215.025
4,0.000,442,442,442,121.200,192.248
5,0.000,512,512,512,109.707,197.054
6,0.000,380,380,380,99.467,199.979
7,0.000,524,524,524,92.362,196.009
8,0.000,508,508,508,104.273,192.248
9,0.000,334,334,334,115.975,190.367
10,0.000,518,518,518,114.722,166.336
11,0.000,540,540,540,102.393,169.053
12,0.000,613,613,613,84.422,174.068
13,0.000,395,395,395,82.959,161.112
14,0.000,443,443,443,98.213,159.649
15,0.000,355,355,355,113.050,160.903
16,0.000,420,420,420,114.095,137.708
17,0.000,525,525,525,99.885,136.454
18,0.000,368,368,368,85.467,135.200
19,0.000,215,215,215,86.511,126.424
20,0.000,383,383,383,101.348,128.722
21,0.000,293,293,293,112.214,131.021
22,0.000,380,380,380,121.826,106.781
23,0.000,562,562,562,106.990,105.527
24,0.000,329,329,329,92.153,101.557
25,0.000,136,136,136,96.124,93.825
26,0.000,363,363,363,108.244,96.333
27,0.000,369,369,369,123.289,101.557
28,0.000,338,338,338,128.095,73.556
29,0.000,300,300,300,115.140,73.765
30,0.000,333,333,333,102.602,69.794
31,0.000,277,277,277,104.900,63.734
32,0.000,488,488,488,115.975,64.152
33,0.000,352,352,352,129.558,69.585
34,0.000,493,493,493,134.782,43.256
35,0.000,704,704,704,122.035,43.465
36,0.000,409,409,409,111.169,39.494
37,0.000,277,277,277,112.841,34.061
38,0.000,419,419,419,123.707,35.733
39,0.000,380,380,380,135.827,40.121
40,0.000,494,494,494,141.051,15.463
41,0.000,649,649,649,129.349,16.090
42,0.000,452,452,452,119.528,12.956
