 ,Area,Mean,Min,Max,X,Y
1,0.000,334,334,334,112.341,218.472
2,0.000,438,438,438,123.982,210.905
3,0.000,461,461,461,136.982,205.667
4,0.000,360,360,360,128.251,183.742
5,0.000,419,419,419,117.773,188.980
6,0.000,503,503,503,103.609,194.995
7,0.000,265,265,265,103.027,178.697
8,0.000,473,473,473,115.639,177.921
9,0.000,288,288,288,128.251,178.891
10,0.000,396,396,396,132.519,151.922
11,0.000,421,421,421,118.355,153.668
12,0.000,275,275,275,104.580,152.698
13,0.000,141,141,141,108.460,139.504
14,0.000,343,343,343,120.490,142.996
15,0.000,374,374,374,133.877,146.295
16,0.000,358,358,358,144.549,128.251
17,0.000,450,450,450,129.997,119.907
18,0.000,267,267,267,116.415,114.281
19,0.000,340,340,340,122.430,108.460
20,0.000,346,346,346,131.161,114.475
21,0.000,418,418,418,143.967,117.191
22,0.000,417,417,417,152.310,98.371
23,0.000,423,423,423,140.086,90.998
24,0.000,291,291,291,129.221,87.699
25,0.000,269,269,269,135.235,79.162
26,0.000,288,288,288,141.638,86.147
27,0.000,467,467,467,151.922,88.087
28,0.000,453,453,453,160.265,66.551
29,0.000,463,463,463,148.623,63.446
30,0.000,292,292,292,133.877,60.730
31,0.000,284,284,284,137.370,52.969
32,0.000,450,450,450,148.817,54.327
33,0.000,595,595,595,162.399,57.431
34,0.000,442,442,442,165.697,31.626
35,0.000,276,276,276,155.026,32.402
36,0.000,271,271,271,141.250,29.880
37,0.000,183,183,183,142.608,23.477
38,0.000,302,302,302,152.698,24.059
39,0.000,292,292,292,165.503,27.552
40,0.000,310,310,310,170.548,3.881
41,0.000,228,228,228,159.101,3.881
42,0.000,224,224,224,146.295,2.716
