 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,237,237,237,125.176,209.217,8
2,0.000,491,491,491,134.316,198.299,8
3,0.000,225,225,225,149.551,193.221,8
4,0.000,331,331,331,137.109,173.670,8
5,0.000,322,322,322,124.922,179.764,8
6,0.000,389,389,389,113.242,185.858,8
7,0.000,211,211,211,106.641,183.065,8
8,0.000,295,295,295,118.828,173.670,8
9,0.000,261,261,261,132.031,171.385,8
10,0.000,332,332,332,123.398,149.803,8
11,0.000,181,181,181,112.226,153.866,8
12,0.000,235,235,235,95.976,157.420,8
13,0.000,155,155,155,96.484,147.518,8
14,0.000,169,169,169,111.973,143.202,8
15,0.000,154,154,154,124.668,144.217,8
16,0.000,187,187,187,122.891,118.573,8
17,0.000,199,199,199,111.719,120.604,8
18,0.000,159,159,159,97.246,117.811,8
19,0.000,112,112,112,100.547,110.702,8
20,0.000,146,146,146,115.019,110.194,8
21,0.000,166,166,166,124.668,114.765,8
22,0.000,132,132,132,127.461,87.851,8
23,0.000,174,174,174,116.035,88.105,8
24,0.000,109,109,109,106.387,83.788,8
25,0.000,110,110,110,109.433,80.234,8
26,0.000,177,177,177,121.621,79.980,8
27,0.000,204,204,204,130.508,84.550,8
28,0.000,141,141,141,136.601,60.683,8
29,0.000,131,131,131,125.683,58.906,8
30,0.000,78,78,78,115.781,54.335,8
31,0.000,71,71,71,118.574,50.781,8
32,0.000,171,171,171,127.969,51.035,8
33,0.000,143,143,143,137.363,55.859,8
34,0.000,89,89,89,143.711,32.500,8
35,0.000,98,98,98,135.078,31.992,8
36,0.000,39,39,39,123.652,27.676,8
