 ,Area,Mean,Min,Max,X,Y
1,0.000,395,395,395,106.132,204.502
2,0.000,360,360,360,120.878,198.100
3,0.000,523,523,523,139.310,194.219
4,0.000,430,430,430,135.041,169.384
5,0.000,316,316,316,118.161,173.652
6,0.000,314,314,314,98.759,179.473
7,0.000,163,163,163,99.341,163.563
8,0.000,315,315,315,116.221,160.265
9,0.000,401,401,401,136.012,160.071
10,0.000,306,306,306,137.176,135.430
11,0.000,305,305,305,117.579,135.235
12,0.000,270,270,270,100.699,134.459
13,0.000,169,169,169,102.639,119.907
14,0.000,337,337,337,120.102,120.296
15,0.000,317,317,317,138.728,123.982
16,0.000,377,377,377,144.937,97.595
17,0.000,378,378,378,124.758,97.595
18,0.000,380,380,380,108.266,92.550
19,0.000,300,300,300,113.311,80.714
20,0.000,430,430,430,130.191,83.431
21,0.000,273,273,273,148.817,89.058
22,0.000,348,348,348,155.414,63.058
23,0.000,259,259,259,138.728,61.312
24,0.000,306,306,306,119.325,57.625
25,0.000,173,173,173,123.982,47.342
26,0.000,328,328,328,138.534,50.252
27,0.000,273,273,273,157.354,55.103
28,0.000,420,420,420,162.981,28.522
29,0.000,497,497,497,146.101,27.164
30,0.000,303,303,303,129.221,24.059
