 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,252,252,252,129.139,208.480,12
2,0.000,267,267,267,141.167,201.516,12
3,0.000,219,219,219,158.048,197.718,12
4,0.000,326,326,326,151.507,169.232,12
5,0.000,332,332,332,136.947,174.718,12
6,0.000,264,264,264,120.066,178.094,12
7,0.000,358,358,358,117.323,169.232,12
8,0.000,217,217,217,132.515,165.222,12
9,0.000,306,306,306,148.341,165.222,12
10,0.000,374,374,374,148.130,135.892,12
11,0.000,361,361,361,133.571,139.057,12
12,0.000,307,307,307,117.534,138.424,12
13,0.000,290,290,290,116.690,129.772,12
14,0.000,392,392,392,131.460,127.240,12
15,0.000,349,349,349,147.708,130.405,12
16,0.000,311,311,311,149.607,99.809,12
17,0.000,243,243,243,135.892,102.341,12
18,0.000,315,315,315,119.011,100.653,12
19,0.000,282,282,282,119.644,92.845,12
20,0.000,357,357,357,132.937,90.946,12
21,0.000,410,410,410,148.552,93.900,12
22,0.000,346,346,346,151.296,64.781,12
23,0.000,265,265,265,137.369,65.836,12
24,0.000,307,307,307,121.543,63.937,12
25,0.000,259,259,259,121.332,56.340,12
26,0.000,362,362,362,136.103,55.285,12
27,0.000,318,318,318,152.140,57.817,12
28,0.000,338,338,338,153.828,29.542,12
29,0.000,339,339,339,140.534,31.019,12
30,0.000,480,480,480,125.974,29.542,12
31,0.000,279,279,279,126.185,20.890,12
32,0.000,421,421,421,139.057,20.468,12
33,0.000,278,278,278,154.461,22.578,12
34,0.000,446,446,446,158.470,0.844,12
35,0.000,453,453,453,144.754,0.422,12
36,0.000,423,423,423,130.405,0.000,12
