 ,Area,Mean,Min,Max,X,Y
1,0.000,452,452,452,95.072,227.397
2,0.000,467,467,467,105.162,223.129
3,0.000,378,378,378,115.057,218.472
4,0.000,397,397,397,111.370,197.324
5,0.000,576,576,576,101.863,202.756
6,0.000,392,392,392,86.729,207.607
7,0.000,121,121,121,84.013,194.025
8,0.000,272,272,272,97.595,192.861
9,0.000,218,218,218,110.788,191.891
10,0.000,347,347,347,110.788,167.444
11,0.000,469,469,469,99.341,170.936
12,0.000,467,467,467,83.819,171.130
13,0.000,141,141,141,84.983,158.518
14,0.000,298,298,298,99.147,159.683
15,0.000,244,244,244,110.594,162.011
16,0.000,416,416,416,116.027,137.176
17,0.000,492,492,492,101.863,137.176
18,0.000,309,309,309,86.729,136.400
19,0.000,184,184,184,93.326,124.564
20,0.000,252,252,252,104.968,127.280
21,0.000,397,397,397,116.415,130.773
22,0.000,400,400,400,124.176,105.162
23,0.000,448,448,448,111.176,105.162
24,0.000,375,375,375,97.013,101.475
25,0.000,320,320,320,101.087,91.774
26,0.000,489,489,489,113.505,94.878
27,0.000,240,240,240,125.340,100.311
28,0.000,312,312,312,135.041,78.192
29,0.000,434,434,434,121.266,74.312
30,0.000,252,252,252,107.296,69.655
31,0.000,379,379,379,110.788,61.700
32,0.000,326,326,326,121.848,64.998
33,0.000,378,378,378,133.489,68.879
34,0.000,379,379,379,142.026,48.700
35,0.000,319,319,319,129.609,44.432
36,0.000,375,375,375,118.549,41.909
37,0.000,194,194,194,120.102,33.566
38,0.000,287,287,287,130.773,37.253
39,0.000,329,329,329,139.892,39.775
40,0.000,295,295,295,146.877,19.791
41,0.000,498,498,498,136.400,18.044
42,0.000,383,383,383,127.474,16.492
