 ,Area,Mean,Min,Max,X,Y
1,0.000,420,420,420,103.027,200.816
2,0.000,228,228,228,115.445,193.443
3,0.000,212,212,212,128.057,189.563
4,0.000,251,251,251,119.907,166.474
5,0.000,329,329,329,110.594,169.772
6,0.000,257,257,257,99.147,178.309
7,0.000,222,222,222,93.132,162.787
8,0.000,291,291,291,107.684,163.369
9,0.000,423,423,423,118.743,161.429
10,0.000,228,228,228,117.579,136.594
11,0.000,261,261,261,104.968,140.086
12,0.000,323,323,323,88.475,142.220
13,0.000,154,154,154,88.863,128.833
14,0.000,340,340,340,103.415,127.669
15,0.000,345,345,345,118.549,129.415
16,0.000,382,382,382,121.848,105.550
17,0.000,398,398,398,107.684,105.162
18,0.000,281,281,281,91.968,102.639
19,0.000,129,129,129,94.684,90.222
20,0.000,391,391,391,108.654,92.744
21,0.000,274,274,274,122.818,98.371
22,0.000,378,378,378,130.191,71.595
23,0.000,459,459,459,115.057,69.849
24,0.000,258,258,258,101.669,67.715
25,0.000,213,213,213,104.774,56.849
26,0.000,308,308,308,116.221,59.954
27,0.000,321,321,321,132.325,64.416
28,0.000,470,470,470,137.758,39.193
29,0.000,405,405,405,122.624,37.059
30,0.000,351,351,351,108.848,34.342
31,0.000,150,150,150,111.758,26.969
32,0.000,366,366,366,124.370,29.104
33,0.000,265,265,265,139.116,33.566
34,0.000,347,347,347,145.325,9.701
35,0.000,497,497,497,131.743,7.179
36,0.000,380,380,380,119.131,4.075
