 ,Area,Mean,Min,Max,X,Y
1,0.000,184,184,184,79.938,220.606
2,0.000,176,176,176,91.580,214.786
3,0.000,185,185,185,105.550,212.263
4,0.000,314,314,314,103.027,196.741
5,0.000,161,161,161,87.117,196.935
6,0.000,189,189,189,72.953,200.428
7,0.000,193,193,193,68.491,185.488
8,0.000,155,155,155,87.893,184.906
9,0.000,190,190,190,101.475,186.652
10,0.000,146,146,146,103.803,166.668
11,0.000,166,166,166,88.475,168.414
12,0.000,116,116,116,73.341,167.056
13,0.000,101,101,101,77.222,157.160
14,0.000,138,138,138,90.998,156.384
15,0.000,144,144,144,103.997,156.190
16,0.000,135,135,135,107.490,138.340
17,0.000,154,154,154,93.326,136.788
18,0.000,241,241,241,76.834,133.489
19,0.000,187,187,187,82.655,123.788
20,0.000,223,223,223,96.042,126.892
21,0.000,249,249,249,108.848,129.415
22,0.000,199,199,199,115.057,107.684
23,0.000,209,209,209,99.729,106.714
24,0.000,181,181,181,87.893,104.968
25,0.000,113,113,113,90.998,94.102
26,0.000,170,170,170,105.938,97.401
27,0.000,128,128,128,118.549,100.117
28,0.000,242,242,242,123.594,76.834
29,0.000,113,113,113,109.236,76.446
30,0.000,176,176,176,97.401,73.730
31,0.000,73,73,73,99.341,66.163
32,0.000,267,267,267,113.893,66.745
33,0.000,254,254,254,124.370,70.043
34,0.000,269,269,269,129.803,50.835
35,0.000,195,195,195,116.997,48.894
36,0.000,129,129,129,105.550,47.924
37,0.000,148,148,148,110.594,38.805
38,0.000,224,224,224,119.325,40.163
39,0.000,249,249,249,126.504,42.103
40,0.000,322,322,322,129.027,38.417
41,0.000,207,207,207,124.370,37.059
42,0.000,159,159,159,117.191,36.477
