 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,122,122,122,86.834,234.858,8
2,0.000,180,180,180,100.037,226.225,8
3,0.000,120,120,120,113.747,221.147,8
4,0.000,132,132,132,103.591,198.804,8
5,0.000,197,197,197,90.896,204.136,8
6,0.000,189,189,189,75.916,210.737,8
7,0.000,143,143,143,67.537,200.581,8
8,0.000,159,159,159,83.025,196.265,8
9,0.000,172,172,172,100.037,194.741,8
10,0.000,211,211,211,94.451,169.605,8
11,0.000,211,211,211,79.979,172.398,8
12,0.000,134,134,134,63.983,174.429,8
13,0.000,101,101,101,63.475,162.750,8
14,0.000,209,209,209,78.201,161.734,8
15,0.000,184,184,184,94.197,164.527,8
16,0.000,200,200,200,95.974,138.122,8
17,0.000,201,201,201,79.979,143.961,8
18,0.000,158,158,158,64.491,138.376,8
19,0.000,119,119,119,67.030,131.266,8
20,0.000,238,238,238,83.025,131.012,8
21,0.000,185,185,185,97.244,135.329,8
22,0.000,158,158,158,101.052,109.177,8
23,0.000,170,170,170,88.865,110.447,8
24,0.000,169,169,169,73.885,104.861,8
25,0.000,139,139,139,79.471,99.783,8
26,0.000,252,252,252,92.420,100.291,8
27,0.000,189,189,189,102.830,105.369,8
28,0.000,139,139,139,110.700,80.994,8
29,0.000,211,211,211,100.037,81.248,8
30,0.000,151,151,151,84.295,75.916,8
31,0.000,105,105,105,87.088,70.838,8
32,0.000,211,211,211,100.544,72.869,8
33,0.000,132,132,132,112.224,78.455,8
34,0.000,159,159,159,119.841,55.350,8
35,0.000,219,219,219,108.415,54.335,8
36,0.000,118,118,118,95.974,49.511,8
37,0.000,136,136,136,97.498,44.940,8
38,0.000,237,237,237,110.700,47.987,8
39,0.000,140,140,140,121.110,52.557,8
40,0.000,176,176,176,127.712,29.452,8
41,0.000,193,193,193,116.794,29.706,8
42,0.000,197,197,197,104.607,26.152,8
43,0.000,157,157,157,105.622,21.835,8
44,0.000,243,243,243,119.333,24.120,8
45,0.000,96,96,96,128.473,27.929,8
46,0.000,197,197,197,132.282,6.094,8
47,0.000,175,175,175,121.618,6.348,8
48,0.000,165,165,165,108.923,1.777,8
