 ,Area,Mean,Min,Max,X,Y
1,0.000,203,203,203,132.406,196.585
2,0.000,204,204,204,140.501,193.309
3,0.000,252,252,252,146.668,186.949
4,0.000,687,687,687,132.791,168.447
5,0.000,497,497,497,124.889,174.999
6,0.000,416,416,416,117.758,178.083
7,0.000,449,449,449,102.147,184.829
8,0.000,346,346,346,112.169,173.265
9,0.000,317,317,317,124.504,169.603
10,0.000,509,509,509,117.566,149.366
11,0.000,492,492,492,102.147,153.414
12,0.000,460,460,460,90.583,159.774
13,0.000,360,360,360,88.463,152.450
14,0.000,298,298,298,101.184,148.403
15,0.000,497,497,497,115.253,144.548
16,0.000,387,387,387,112.555,118.529
17,0.000,426,426,426,98.293,121.420
18,0.000,479,479,479,84.994,123.926
19,0.000,222,222,222,86.343,112.169
20,0.000,482,482,482,99.256,111.398
21,0.000,547,547,547,112.747,113.518
22,0.000,200,200,200,117.373,87.114
23,0.000,340,340,340,103.882,87.307
24,0.000,370,370,370,91.547,84.801
25,0.000,292,292,292,94.245,75.165
26,0.000,470,470,470,105.038,78.056
27,0.000,392,392,392,119.300,82.103
28,0.000,306,306,306,126.624,56.663
29,0.000,562,562,562,112.940,54.928
30,0.000,335,335,335,101.954,52.037
31,0.000,339,339,339,104.845,44.714
32,0.000,600,600,600,116.409,46.834
33,0.000,377,377,377,127.395,51.266
34,0.000,444,444,444,137.995,28.717
35,0.000,456,456,456,124.889,25.248
36,0.000,481,481,481,113.326,23.128
37,0.000,358,358,358,117.180,16.382
38,0.000,563,563,563,129.130,18.888
39,0.000,367,367,367,140.308,24.670
40,0.000,316,316,316,150.523,5.975
41,0.000,578,578,578,139.730,1.349
42,0.000,407,407,407,127.973,0.000
