 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,224,224,224,105.062,190.572,9
2,0.000,516,516,516,117.953,182.837,9
3,0.000,258,258,258,130.844,178.755,9
4,0.000,519,519,519,125.902,156.841,9
5,0.000,382,382,382,113.226,160.278,9
6,0.000,571,571,571,97.757,164.145,9
7,0.000,208,208,208,96.468,152.758,9
8,0.000,405,405,405,110.433,148.676,9
9,0.000,654,654,654,124.613,148.461,9
10,0.000,270,270,270,126.332,123.109,9
11,0.000,455,455,455,113.226,125.902,9
12,0.000,500,500,500,97.112,125.043,9
13,0.000,235,235,235,98.616,113.871,9
14,0.000,592,592,592,113.871,111.507,9
15,0.000,224,224,224,128.051,116.449,9
16,0.000,585,585,585,130.629,90.667,9
17,0.000,356,356,356,120.101,90.667,9
18,0.000,241,241,241,102.483,88.518,9
19,0.000,203,203,203,104.632,83.362,9
20,0.000,426,426,426,117.738,82.717,9
21,0.000,374,374,374,135.570,87.659,9
22,0.000,282,282,282,137.504,59.084,9
23,0.000,400,400,400,126.547,61.447,9
24,0.000,327,327,327,109.144,58.654,9
25,0.000,305,305,305,110.433,49.845,9
26,0.000,580,580,580,125.043,49.630,9
27,0.000,546,546,546,138.363,53.283,9
28,0.000,243,243,243,140.942,25.997,9
29,0.000,591,591,591,129.555,27.501,9
30,0.000,525,525,525,113.871,25.782,9
