 ,Area,Mean,Min,Max,X,Y
1,0.000,407,407,407,89.254,211.687
2,0.000,456,456,456,102.836,203.537
3,0.000,394,394,394,117.776,202.567
4,0.000,553,553,553,114.090,180.448
5,0.000,540,540,540,98.955,183.552
6,0.000,370,370,370,82.075,186.463
7,0.000,229,229,229,81.104,172.687
8,0.000,370,370,370,98.567,173.851
9,0.000,172,172,172,116.418,175.791
10,0.000,400,400,400,117.970,149.985
11,0.000,369,369,369,103.224,149.985
12,0.000,394,394,394,87.313,148.045
13,0.000,312,312,312,90.030,139.507
14,0.000,409,409,409,106.134,140.866
15,0.000,361,361,361,122.433,146.299
16,0.000,292,292,292,128.836,119.134
17,0.000,342,342,342,113.701,119.134
18,0.000,497,497,497,94.493,115.448
19,0.000,181,181,181,99.925,108.851
20,0.000,446,446,446,116.806,112.149
21,0.000,229,229,229,133.493,116.806
22,0.000,188,188,188,139.313,89.254
23,0.000,328,328,328,123.985,88.284
24,0.000,242,242,242,102.254,84.791
25,0.000,329,329,329,110.209,76.836
26,0.000,257,257,257,124.373,82.463
27,0.000,246,246,246,142.806,85.567
28,0.000,250,250,250,148.045,61.896
29,0.000,205,205,205,131.940,57.239
30,0.000,340,340,340,112.343,56.851
31,0.000,214,214,214,114.672,47.343
32,0.000,354,354,354,129.224,49.284
33,0.000,272,272,272,145.910,51.612
34,0.000,257,257,257,148.433,28.522
35,0.000,450,450,450,131.746,26.582
36,0.000,241,241,241,116.224,27.552
