 ,Area,Mean,Min,Max,X,Y
1,0.000,381,381,381,110.788,199.458
2,0.000,431,431,431,127.668,192.473
3,0.000,352,352,352,141.444,190.533
4,0.000,288,288,288,138.146,172.294
5,0.000,423,423,423,123.206,175.787
6,0.000,331,331,331,108.460,179.861
7,0.000,497,497,497,106.132,162.205
8,0.000,454,454,454,123.012,161.041
9,0.000,555,555,555,135.624,162.981
10,0.000,364,364,364,138.146,138.146
11,0.000,373,373,373,123.400,139.698
12,0.000,367,367,367,109.042,140.474
13,0.000,360,360,360,111.370,125.340
14,0.000,380,380,380,126.698,126.504
15,0.000,306,306,306,140.668,130.385
16,0.000,508,508,508,145.131,105.938
17,0.000,478,478,478,130.385,105.356
18,0.000,318,318,318,116.415,101.281
19,0.000,394,394,394,121.848,91.192
20,0.000,448,448,448,135.818,94.296
21,0.000,244,244,244,149.593,99.729
22,0.000,539,539,539,155.608,75.282
23,0.000,425,425,425,141.444,72.759
24,0.000,250,250,250,127.863,70.431
25,0.000,327,327,327,131.937,61.700
26,0.000,513,513,513,143.773,63.252
27,0.000,271,271,271,158.324,67.715
28,0.000,545,545,545,161.817,44.432
29,0.000,475,475,475,148.817,42.491
30,0.000,282,282,282,135.818,39.969
31,0.000,210,210,210,139.116,33.178
32,0.000,628,628,628,152.116,33.954
33,0.000,488,488,488,164.339,37.253
34,0.000,323,323,323,169.966,15.716
35,0.000,692,692,692,155.996,15.910
36,0.000,488,488,488,141.832,14.358
