 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,73,73,73,92.869,195.142,9
2,0.000,177,177,177,107.759,189.460,9
3,0.000,139,139,139,121.866,188.481,9
4,0.000,184,184,184,114.029,166.537,9
5,0.000,226,226,226,102.273,170.260,9
6,0.000,237,237,237,86.403,172.611,9
7,0.000,137,137,137,85.620,163.206,9
8,0.000,215,215,215,101.294,160.071,9
9,0.000,234,234,234,117.751,161.443,9
10,0.000,201,201,201,117.360,137.540,9
11,0.000,246,246,246,103.253,139.695,9
12,0.000,202,202,202,87.579,138.324,9
13,0.000,149,149,149,90.126,125.588,9
14,0.000,204,204,204,104.037,126.960,9
15,0.000,246,246,246,119.711,133.034,9
16,0.000,228,228,228,127.548,109.327,9
17,0.000,262,262,262,113.049,107.171,9
18,0.000,175,175,175,98.551,101.881,9
19,0.000,143,143,143,100.902,96.004,9
20,0.000,244,244,244,113.441,98.943,9
21,0.000,227,227,227,130.095,105.408,9
22,0.000,218,218,218,139.303,80.917,9
23,0.000,307,307,307,124.609,78.762,9
24,0.000,204,204,204,108.935,72.101,9
25,0.000,143,143,143,113.245,63.088,9
26,0.000,148,148,148,127.352,67.594,9
27,0.000,212,212,212,142.242,76.999,9
28,0.000,287,287,287,155.369,49.765,9
29,0.000,329,329,329,139.107,47.414,9
30,0.000,351,351,351,123.237,41.536,9
31,0.000,209,209,209,128.919,35.659,9
32,0.000,199,199,199,141.654,40.165,9
33,0.000,184,184,184,157.133,48.198,9
34,0.000,301,301,301,165.753,20.376,9
35,0.000,232,232,232,150.863,18.221,9
36,0.000,128,128,128,135.581,13.127,9
