 ,Area,Mean,Min,Max,X,Y
1,0.000,375,375,375,129.027,216.920
2,0.000,308,308,308,135.624,207.219
3,0.000,297,297,297,147.459,199.264
4,0.000,373,373,373,131.937,182.384
5,0.000,309,309,309,121.266,190.145
6,0.000,362,362,362,107.684,200.040
7,0.000,214,214,214,102.833,187.428
8,0.000,397,397,397,115.833,178.697
9,0.000,242,242,242,130.967,172.876
10,0.000,397,397,397,123.982,154.444
11,0.000,336,336,336,111.564,159.683
12,0.000,195,195,195,93.714,163.369
13,0.000,198,198,198,94.102,148.817
14,0.000,302,302,302,109.624,146.489
15,0.000,358,358,358,126.698,147.653
16,0.000,428,428,428,126.310,123.012
17,0.000,351,351,351,110.788,125.534
18,0.000,153,153,153,94.684,124.758
19,0.000,393,393,393,98.565,111.758
20,0.000,272,272,272,113.311,110.982
21,0.000,322,322,322,128.057,115.057
22,0.000,480,480,480,131.743,89.834
23,0.000,385,385,385,116.609,89.834
24,0.000,301,301,301,100.699,87.117
25,0.000,291,291,291,103.997,75.670
26,0.000,490,490,490,119.713,75.864
27,0.000,414,414,414,134.847,80.132
28,0.000,371,371,371,138.922,56.073
29,0.000,483,483,483,124.370,54.521
30,0.000,300,300,300,110.788,51.999
31,0.000,242,242,242,113.505,41.909
32,0.000,423,423,423,126.116,44.044
33,0.000,517,517,517,140.668,46.178
34,0.000,494,494,494,144.355,23.477
35,0.000,366,366,366,130.773,21.925
36,0.000,247,247,247,117.385,19.597
