 ,Area,Mean,Min,Max,X,Y
1,0.000,394,394,394,127.086,198.294
2,0.000,439,439,439,138.728,188.398
3,0.000,400,400,400,152.892,181.413
4,0.000,394,394,394,143.191,158.907
5,0.000,403,403,403,131.937,164.921
6,0.000,515,515,515,116.221,172.294
7,0.000,388,388,388,105.938,160.847
8,0.000,344,344,344,121.848,158.130
9,0.000,437,437,437,138.534,154.250
10,0.000,477,477,477,132.519,127.668
11,0.000,454,454,454,117.191,132.519
12,0.000,294,294,294,99.923,138.534
13,0.000,346,346,346,98.177,120.684
14,0.000,364,364,364,115.251,121.460
15,0.000,255,255,255,131.355,123.400
16,0.000,523,523,523,132.713,95.654
17,0.000,459,459,459,117.967,96.236
18,0.000,419,419,419,98.371,96.236
19,0.000,294,294,294,103.027,83.431
20,0.000,412,412,412,119.131,87.311
21,0.000,458,458,458,137.370,88.863
22,0.000,514,514,514,143.967,67.521
23,0.000,447,447,447,126.698,64.416
24,0.000,409,409,409,109.042,60.730
25,0.000,336,336,336,114.863,51.611
26,0.000,400,400,400,129.609,58.013
27,0.000,316,316,316,148.817,63.252
28,0.000,357,357,357,154.444,38.611
29,0.000,524,524,524,139.892,36.865
30,0.000,320,320,320,119.907,31.238
31,0.000,502,502,502,122.818,21.149
32,0.000,636,636,636,139.116,25.999
33,0.000,259,259,259,155.802,33.178
34,0.000,502,502,502,164.533,12.224
35,0.000,612,612,612,149.399,5.821
36,0.000,370,370,370,127.280,3.104
