 ,Area,Mean,Min,Max,X,Y,Slice
1,0.000,302,302,302,128.136,213.363,9
2,0.000,385,385,385,141.850,207.485,9
3,0.000,473,473,473,155.173,203.959,9
4,0.000,253,253,253,151.255,186.521,9
5,0.000,255,255,255,138.324,186.521,9
6,0.000,240,240,240,126.372,190.636,9
7,0.000,225,225,225,120.886,184.758,9
8,0.000,257,257,257,131.466,182.015,9
9,0.000,187,187,187,146.161,178.488,9
10,0.000,313,313,313,140.479,157.133,9
11,0.000,302,302,302,127.744,160.855,9
12,0.000,238,238,238,114.029,164.970,9
13,0.000,244,244,244,112.461,155.957,9
14,0.000,317,317,317,125.784,152.430,9
15,0.000,307,307,307,140.675,151.255,9
16,0.000,222,222,222,138.128,128.331,9
17,0.000,287,287,287,124.217,130.291,9
18,0.000,370,370,370,110.502,132.054,9
19,0.000,302,302,302,109.131,123.041,9
20,0.000,416,416,416,122.454,121.866,9
21,0.000,228,228,228,136.168,122.650,9
22,0.000,262,262,262,136.364,98.551,9
23,0.000,244,244,244,122.846,99.334,9
24,0.000,247,247,247,106.976,99.726,9
25,0.000,170,170,170,108.739,91.889,9
26,0.000,222,222,222,122.062,91.497,9
27,0.000,146,146,146,137.540,94.240,9
28,0.000,323,323,323,137.148,69.750,9
29,0.000,257,257,257,125.001,69.554,9
30,0.000,186,186,186,111.090,68.182,9
31,0.000,259,259,259,113.833,58.778,9
32,0.000,252,252,252,124.805,60.541,9
33,0.000,436,436,436,138.520,61.913,9
34,0.000,405,405,405,142.242,40.165,9
35,0.000,280,280,280,128.919,38.793,9
36,0.000,327,327,327,117.164,37.226,9
37,0.000,281,281,281,119.123,29.389,9
38,0.000,355,355,355,130.291,30.369,9
39,0.000,298,298,298,143.810,32.720,9
40,0.000,374,374,374,146.357,11.756,9
41,0.000,323,323,323,134.013,11.168,9
42,0.000,315,315,315,120.886,9.600,9
