 ,Area,Mean,Min,Max,X,Y
1,0.000,315,315,315,106.326,217.308
2,0.000,337,337,337,118.161,210.711
3,0.000,449,449,449,130.385,207.025
4,0.000,326,326,326,128.057,185.876
5,0.000,484,484,484,113.699,189.757
6,0.000,415,415,415,98.953,192.085
7,0.000,219,219,219,94.296,180.443
8,0.000,203,203,203,109.042,176.951
9,0.000,293,293,293,124.370,176.951
10,0.000,471,471,471,123.012,155.414
11,0.000,407,407,407,108.654,155.026
12,0.000,375,375,375,94.684,154.638
13,0.000,304,304,304,97.789,141.638
14,0.000,267,267,267,112.535,142.220
15,0.000,250,250,250,124.952,147.847
16,0.000,574,574,574,132.325,123.982
17,0.000,536,536,536,121.460,121.072
18,0.000,303,303,303,105.162,117.191
19,0.000,209,209,209,113.311,113.893
20,0.000,461,461,461,124.370,113.311
21,0.000,369,369,369,136.012,118.937
22,0.000,415,415,415,145.519,91.580
23,0.000,418,418,418,128.833,90.998
24,0.000,285,285,285,112.923,85.759
25,0.000,284,284,284,120.878,77.610
26,0.000,327,327,327,136.594,81.102
27,0.000,248,248,248,148.817,87.505
28,0.000,489,489,489,164.727,68.297
29,0.000,450,450,450,150.757,59.566
30,0.000,407,407,407,137.952,57.819
