 ,Area,Mean,Min,Max,X,Y
1,0.000,341,341,341,119.713,220.024
2,0.000,693,693,693,130.967,213.234
3,0.000,438,438,438,142.802,207.995
4,0.000,717,717,717,135.235,185.294
5,0.000,436,436,436,125.534,189.563
6,0.000,376,376,376,109.430,194.025
7,0.000,371,371,371,104.968,184.906
8,0.000,349,349,349,119.325,182.190
9,0.000,183,183,183,133.877,180.637
10,0.000,644,644,644,132.713,154.250
11,0.000,536,536,536,118.549,157.354
12,0.000,351,351,351,102.251,157.742
13,0.000,372,372,372,102.639,145.907
14,0.000,520,520,520,117.579,144.743
15,0.000,342,342,342,133.101,146.683
16,0.000,335,335,335,134.847,119.325
17,0.000,520,520,520,119.519,121.848
18,0.000,632,632,632,104.385,119.519
19,0.000,403,403,403,105.744,109.042
20,0.000,465,465,465,119.519,109.430
21,0.000,632,632,632,135.430,111.564
22,0.000,672,672,672,138.728,85.177
23,0.000,470,470,470,125.534,86.147
24,0.000,472,472,472,111.176,83.237
25,0.000,688,688,688,113.311,72.565
26,0.000,575,575,575,125.728,74.894
27,0.000,423,423,423,139.892,77.804
28,0.000,430,430,430,145.713,52.193
29,0.000,432,432,432,131.743,51.611
30,0.000,197,197,197,117.773,47.730
31,0.000,254,254,254,120.490,40.939
32,0.000,459,459,459,133.877,42.491
33,0.000,403,403,403,146.295,46.566
34,0.000,648,648,648,153.280,23.089
35,0.000,520,520,520,137.952,21.149
36,0.000,456,456,456,126.892,18.044
