 ,Area,Mean,Min,Max,X,Y
1,0.000,119,119,119,99.467,217.323
2,0.000,141,141,141,115.766,212.726
3,0.000,116,116,116,134.782,210.219
4,0.000,175,175,175,128.722,180.963
5,0.000,140,140,140,114.095,185.561
6,0.000,214,214,214,94.034,190.158
7,0.000,98,98,98,94.870,174.904
8,0.000,131,131,131,111.587,174.277
9,0.000,129,129,129,130.812,177.829
10,0.000,83,83,83,134.573,146.902
11,0.000,150,150,150,114.095,148.783
12,0.000,78,78,78,97.378,147.111
13,0.000,97,97,97,101.348,131.021
14,0.000,110,110,110,117.020,133.737
15,0.000,103,103,103,136.036,140.006
16,0.000,135,135,135,143.559,110.542
17,0.000,136,136,136,125.797,109.080
18,0.000,116,116,116,108.453,104.273
19,0.000,119,119,119,113.677,92.780
20,0.000,107,107,107,128.513,96.333
21,0.000,123,123,123,146.484,103.855
22,0.000,139,139,139,155.052,75.018
23,0.000,163,163,163,136.454,72.511
24,0.000,84,84,84,122.453,67.078
25,0.000,182,182,182,126.006,56.420
26,0.000,120,120,120,141.260,61.018
27,0.000,115,115,115,157.977,69.167
28,0.000,112,112,112,164.037,49.107
29,0.000,109,109,109,147.738,42.420
30,0.000,73,73,73,133.320,36.569
